"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Mexico",-0.07830246990586653,-0.13404929623989092,-0.13771093443103455,-0.14206550800641704,-0.14729885827452494,-0.1529362108791954,-0.15935076945449156,-0.16487644067177953,-0.17041417752454713,-0.17674648154677453,-0.18395838441229717,-0.19187992484316352,-0.2005114110780748,-0.20935868226402699,-0.21869646894550065,-0.2290131140345264,-0.24021444643862466
"REastAsia",-0.2988833262821511,-0.5133576903225356,-0.5286505972446398,-0.5442251799993136,-0.5619413155300235,-0.5824260279667648,-0.6069152591758109,-0.6297036982348181,-0.6534762548059736,-0.6801125598417612,-0.710636236268869,-0.7404480775690114,-0.7717639827170442,-0.8057019974955226,-0.8431379223232116,-0.8873912480636292,-0.9376994225674173
"REurope",-0.6377396230242693,-1.0799087754428949,-1.0991314268467889,-1.1166976880385149,-1.1344055857006152,-1.154189544870332,-1.176073638130981,-1.1976639350341989,-1.2193390460331965,-1.240185156268947,-1.262145324811026,-1.2845311840553486,-1.3091945998209509,-1.3336025328818835,-1.3594704203271024,-1.386705101690655,-1.4168260424503587
"RSouthAsia",-0.6637210221817957,-1.1083195674282398,-1.1106628218477854,-1.1134756779446198,-1.1201499947244953,-1.1269282698667449,-1.1371335805758997,-1.1441482357867017,-1.153800566020724,-1.1669689491363155,-1.1863445693121255,-1.2052051290551313,-1.2265215112848393,-1.2500733632097027,-1.2776143811311425,-1.307467946180152,-1.3409947706811587
"SAfrica",-0.0015591996279207265,-0.0026978955879219946,-0.0027885543089412046,-0.0029293442420863514,-0.0031089745063495045,-0.0036808648230191032,-0.004507313089274767,-0.005387749767071792,-0.006313063796303808,-0.006927895671116069,-0.007359165134845913,-0.007732190680143081,-0.008093202192605009,-0.008459453461751032,-0.00885130003162038,-0.009213680296382698,-0.00957812685981052
"SSA",-0.1384546794244934,-0.2346545413232759,-0.2375376169605814,-0.24107589164640286,-0.24474042644276883,-0.24939030249139238,-0.2547611954233031,-0.25959421731949206,-0.2647674725873017,-0.2710805309685038,-0.2786343277940473,-0.28456554505220666,-0.29018875272592837,-0.29654845556056353,-0.3041495289383578,-0.3126821624860665,-0.3225507223109658
"USA",-0.15654938069373792,-0.27680786389123746,-0.2924515992058119,-0.3090763611016012,-0.3264423003421668,-0.3429583382056456,-0.3591789536662282,-0.37778538473582923,-0.39768411126700487,-0.4157639685216985,-0.43279957807460523,-0.4585120500276041,-0.4904332119762378,-0.5187684957009941,-0.5457360349154339,-0.5744981877531141,-0.6053714866990023
"bel",-0.20386176731812533,-0.3445760683470134,-0.3491079795120644,-0.35409955848632046,-0.3596101986647837,-0.3662836779378509,-0.37400658513222496,-0.38095696795683587,-0.3877858613957952,-0.39434830727436143,-0.40126050881816866,-0.4076683523882907,-0.4142370902636139,-0.4201989971921227,-0.42642653844481293,-0.4337992800798607,-0.44292243425729794
"bgr",-0.017095624507068585,-0.029287623875573487,-0.03002292802803952,-0.03065260076559051,-0.03115898102618031,-0.03163592944344096,-0.032061125203741714,-0.03259499626963036,-0.03319709624214351,-0.03414452704862958,-0.03538880894148333,-0.036944637422953175,-0.038787094077519235,-0.0404198440121073,-0.04194328754493215,-0.04274997747855114,-0.043073048889796794
"cyp",-0.07146872256724723,-0.11965371834911087,-0.12025366113596059,-0.12072589038577553,-0.12142970521678009,-0.12218329705840913,-0.12311963190205777,-0.12399361101136375,-0.12511772879965077,-0.12621986879035596,-0.12790080329622144,-0.12856292591189034,-0.12913728762893317,-0.13017438765553502,-0.13196268614911189,-0.1348694886750157,-0.13885057050433414
