"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Mexico",-0.032751056230140296,-0.03863531520015284,-0.039979823977776,-0.041493896793398655,-0.04324210552255625,-0.04519231802375678,-0.04742336415127779,-0.049169854656250234,-0.05077790629468559,-0.052737448891604366,-0.05503573718811383,-0.0575969732842907,-0.060405781939587566,-0.06315060588280019,-0.06595662969065552,-0.0692498242517603,-0.07294260884429526
"REastAsia",-0.12186263799845998,-0.13959693388595484,-0.14064875059910387,-0.1417428858569436,-0.14340252116807894,-0.14547204680894765,-0.14836650822285247,-0.15107589834639779,-0.15415631411878072,-0.15808746989814937,-0.16302866055987186,-0.16815229402914467,-0.173833441646154,-0.18081450279017197,-0.18906613434795938,-0.19978305117609452,-0.21252799904371011
"REurope",-0.23359938859944807,-0.23453948463675323,-0.24163898578443144,-0.24875664474151016,-0.2561391258167678,-0.2642804006829258,-0.2730712108818478,-0.28244045121262884,-0.29223306972104846,-0.3017119851383754,-0.3113902398799162,-0.32056662983384054,-0.3299217068696181,-0.33951729046126644,-0.3497081849327177,-0.36153411574090244,-0.37501804135610106
"RSouthAsia",-0.14462137751772852,-0.041851071085496905,-0.04226417016636175,-0.042676770606453474,-0.043220796206067114,-0.04381390161416476,-0.04456344538709134,-0.04520332466736443,-0.04595721267830477,-0.0468481662047715,-0.047987151734896205,-0.049216153647613226,-0.050621467951450505,-0.05210966081585777,-0.05376155494122292,-0.05552907949086805,-0.05746976917933022
"SAfrica",-0.0019346458055236049,-0.0034790116227090273,-0.00357867581960436,-0.0036751829961989557,-0.0037802718792834256,-0.003927525783031793,-0.004109978780320045,-0.004288879306857396,-0.004474143310229106,-0.004755807923106925,-0.005114916422988003,-0.005455231909590186,-0.005802990124159635,-0.006157484669633284,-0.0065338399958259075,-0.006888132882154618,-0.007245406138556287
"SSA",-0.04917772280712551,-0.050614427733841616,-0.05142595722504861,-0.0523583893007884,-0.0532987440345245,-0.054513940110800796,-0.05591140499093816,-0.05715950473013098,-0.05846021450092165,-0.06012082332802482,-0.06211481293560972,-0.06410168012240813,-0.0662288416437784,-0.06830897312334328,-0.07053532785443739,-0.07347947469864557,-0.07705490037936968
"USA",-0.060849032725251995,-0.07100949960308078,-0.07421935471962904,-0.07774109865233969,-0.0815003658397706,-0.08574263122648196,-0.09034091197170913,-0.09510805326922167,-0.09992935112544954,-0.10544597743558093,-0.11141608741662701,-0.11767488371818846,-0.12429436903848012,-0.1310628874735542,-0.13817065950868512,-0.1459398841221926,-0.15438211207726704
"bel",-0.04149765236985958,-0.005163691930598624,-0.005242432496155303,-0.00532292957801106,-0.005407924607303549,-0.005507627244472069,-0.005621356810847633,-0.005729797876408149,-0.005840474024698672,-0.005942711019790714,-0.00604734899917192,-0.006145341148566796,-0.006246400953657805,-0.006341741093374154,-0.006443412495460432,-0.006563728021358184,-0.006711523179914192
"bgr",-0.004194160197690255,-0.0018312937525744033,-0.001837773706347967,-0.0018456606861838587,-0.0018513149987020583,-0.0018682266158642769,-0.0018910523043258465,-0.0019478431017683207,-0.002028028840395102,-0.0021662682872736205,-0.002349746001117925,-0.002587263321485178,-0.0028698589858988655,-0.003215837756054274,-0.0036138677521946327,-0.0038409704044339854,-0.003951454342243643
"cyp",-0.016263945339833885,-0.0055755787223943365,-0.00566884824489966,-0.0056966255165491475,-0.005699952823379206,-0.0056586208824649376,-0.005598504464132681,-0.005684449559129057,-0.0058738887382503435,-0.006026159948646637,-0.006183309090823652,-0.006321039880841095,-0.006476168097679924,-0.006858944696019886,-0.0074262171209205086,-0.008669996118615408,-0.010425570692174091
