"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Mexico",-0.0784348670939794,-0.1343606926268559,-0.13808266070747255,-0.14226531729507608,-0.14718788619457746,-0.1521289120739011,-0.1576038590596851,-0.16201604858346874,-0.16631384176013508,-0.17150266677010695,-0.17762076744529676,-0.18360061591585763,-0.18970379119164216,-0.19561828938339243,-0.2017082455117114,-0.20804090636394879,-0.21471191063389128
"REastAsia",-0.29853466214315727,-0.5127724531900024,-0.5282739176442397,-0.5431474888303645,-0.5596075823867674,-0.5777107936263293,-0.5990880289435729,-0.6173850237688128,-0.6357060463711095,-0.6570557066152838,-0.6823003897501678,-0.705131444358742,-0.728143590312269,-0.7507790554782234,-0.7745938071472169,-0.7985823673626657,-0.8236173374188693
"REurope",-0.6380976819582052,-1.080451052909226,-1.0993500953707769,-1.1161367763109054,-1.1327753141072705,-1.1506275558912815,-1.1700268096611954,-1.1877849889115444,-1.204764399291136,-1.2215801692334827,-1.2399220856071036,-1.2554208825790392,-1.2709616758329711,-1.2847031543013032,-1.2987616372692523,-1.3133103766369114,-1.3299622586026572
"RSouthAsia",-0.6620567222280438,-1.1056441045788845,-1.109103825561697,-1.1112033077661287,-1.1161076269714965,-1.1204770635925843,-1.1279018512632355,-1.130254743841863,-1.134029198807307,-1.1390072326592282,-1.1485908505641795,-1.1559809122976494,-1.164557020880086,-1.1732712745622709,-1.1843153960376274,-1.1974494122667045,-1.2137969030673323
"SAfrica",-0.0015581703497580257,-0.0026936368571206515,-0.002780912344046982,-0.002899115852084133,-0.0030443877954922094,-0.0034632037948512107,-0.004061535271004946,-0.004778202737376613,-0.005580337984312234,-0.006273641512399841,-0.006915021601239246,-0.007294672154911641,-0.007523849353296974,-0.0077437234484500905,-0.00797572350041964,-0.008208561262834646,-0.008460610896277032
"SSA",-0.13833384718965336,-0.23430428556125982,-0.23703951889633146,-0.24008988321299052,-0.243114655830301,-0.2467116685255899,-0.25084226910857543,-0.25391561464079837,-0.25706391607445145,-0.26202570514473056,-0.2686301456784834,-0.2732225559867185,-0.2772575085230655,-0.28011191408541247,-0.28298739980164855,-0.2861489235077119,-0.29018276128679465
"USA",-0.156894874272695,-0.2775436698729483,-0.29322152825681513,-0.3094042866472968,-0.32604574818726473,-0.34114034808818694,-0.3555242561585903,-0.37154101480215695,-0.3884152793446227,-0.4074345129579715,-0.4278891708264343,-0.44763837939004736,-0.4676302765147078,-0.4871170830013538,-0.5071843401791898,-0.527980628250857,-0.5501071122301249
"bel",-0.2039157078350562,-0.34457378935389693,-0.3489217080209772,-0.35355256082932884,-0.3585943374556533,-0.3642420747072106,-0.3705907305508238,-0.3762623044781366,-0.38187577586352717,-0.3875275309038084,-0.39371992608006057,-0.3985981723938381,-0.4030942464711029,-0.40692804782664904,-0.41096253598352783,-0.41479741894965283,-0.4194047839334858
"bgr",-0.01711853543737707,-0.02935646067151465,-0.030127658365775023,-0.030744482324363,-0.03120339283274598,-0.03163112087457565,-0.03200545425622314,-0.03240870318951261,-0.032823609088883376,-0.033457827031424525,-0.03429538542083499,-0.035179357316939,-0.03614919205968681,-0.03726763840419256,-0.03852156589604361,-0.039773018298738805,-0.04105920366022087
"cyp",-0.07145622282459518,-0.11961814574074081,-0.12020287541369967,-0.12063570939392365,-0.12128629522047962,-0.11990176339006231,-0.11746545871866854,-0.11886688827760228,-0.1229226798291072,-0.12497703827953899,-0.12634009702229276,-0.12710934615866032,-0.1280682460908511,-0.1283753676836641,-0.12865109988281498,-0.12890286984468258,-0.12937000882128347
"deu",-0.2477570437992127,-0.41926048021141415,-0.42467275658881753,-0.4302503778633837,-0.4363595332121495,-0.44202887724883455,-0.4478540042965107,-0.452943724117405,-0.4579945959890419,-0.46310478056980076,-0.46858494557584507,-0.47323943398587254,-0.47758483457204237,-0.48149445572081007,-0.48566391225808303,-0.4901369013554424,-0.49553767289711725
"dnk",-0.9337509663480903,-1.5901298016666399,-1.620262326780475,-1.651877383969036,-1.6853657692895707,-1.7190632650441962,-1.7531403851114624,-1.7835685128985812,-1.8106590302361392,-1.8396600153559928,-1.870846049584618,-1.895997445579134,-1.9190721651663578,-1.9399205289021615,-1.9613564674359707,-1.9867696164410198,-2.0173457481401202
"esp",-0.08363772544449644,-0.1430563991489886,-0.1464470296346998,-0.1499990149935626,-0.15360655907122878,-0.15809356223376314,-0.16331833977559773,-0.1686564708008209,-0.17462901289484467,-0.18154868725636097,-0.18966173534415987,-0.19613313666430043,-0.20176899515225166,-0.20625647930259117,-0.2101694406481336,-0.2144636628804819,-0.21944508147258013
"est",-0.06969068563563718,-0.11993500193248074,-0.12277068488470988,-0.12557384698412832,-0.12831094638040552,-0.13221162786669627,-0.13672439425516103,-0.13994534586440066,-0.14240772075020391,-0.14543530595200194,-0.1489970464486956,-0.1517234385150279,-0.15391719820477823,-0.15588631855770751,-0.1577608978990619,-0.16047099538581966,-0.1638121697352113
"fin",-0.3473464404211146,-0.5672233947375815,-0.5585367846479117,-0.5513727676065616,-0.5461539086382028,-0.541026591630156,-0.5360550870303404,-0.5289170267228527,-0.5200951984199231,-0.5126896934687597,-0.506453551888697,-0.4957425907151314,-0.4826064931488072,-0.46862133800540384,-0.45460220208608515,-0.4452736602454155,-0.439706771078785
"fra",-0.2258978016900226,-0.3827844378808454,-0.3882942005144052,-0.39383119858658056,-0.39960868024359053,-0.4063969765874087,-0.41428104276478583,-0.4214850139312665,-0.4285862564005205,-0.43543125997069776,-0.4423931736358466,-0.4484254507637342,-0.45421330914086067,-0.45987137624462493,-0.4661713839001824,-0.47218883699206016,-0.47903286387559474
"gbr",-0.17999083589308462,-0.30284966782102574,-0.3054058300972162,-0.3079212532388409,-0.3107112215896213,-0.31388392519187125,-0.31736817199824463,-0.32047118658152796,-0.32358796734272,-0.3268016246461891,-0.33047038893158076,-0.3334837329054374,-0.3363633974261093,-0.33880643486443596,-0.341386498040519,-0.3439283242421598,-0.34689086810530956
"grc",-0.25048918278348653,-0.4288290777495374,-0.44004847555136894,-0.45098994487782207,-0.461602124573679,-0.4733102306676673,-0.4863236527823611,-0.496838842863323,-0.5066874789315889,-0.5148780916070406,-0.5229077281580841,-0.5363692685750765,-0.5542704270957599,-0.5678527361861696,-0.5787322286106011,-0.5890712834590639,-0.5996593936032912
"hrv",-0.06762293684631215,-0.1137897785170594,-0.11478593031573059,-0.11575113615848176,-0.11676138852643181,-0.11819551684442153,-0.1199872985185424,-0.1217647566749247,-0.12360095663108694,-0.1260943701606343,-0.12927048751282255,-0.1323888722203459,-0.13572726647614886,-0.13904843673145928,-0.1425378837611957,-0.14593498325202736,-0.1493775207829784
"irl",-0.2717265401457669,-0.4596127822610985,-0.4659304295478117,-0.47256750883095666,-0.4797078662970411,-0.488028785228356,-0.4974323425483207,-0.5058494333422647,-0.5147841167493117,-0.523854240806898,-0.5342795056166749,-0.5436009490903504,-0.5531078790596333,-0.5609284094565736,-0.5684507643189507,-0.5776089147284891,-0.5888397926083422
"ita",-0.07557542387796046,-0.12930867278297953,-0.13252688843077287,-0.13570940051849112,-0.1389367826098109,-0.1430846585970258,-0.14811148257435347,-0.15218570628553474,-0.15597392249085962,-0.15933036869008044,-0.16268636197234176,-0.16576351021806435,-0.1687206889955828,-0.17164849892746803,-0.17461214074083742,-0.17757970040916948,-0.18089213419917316
"ltu",-0.1128410135553537,-0.19429585823476092,-0.19933937856554396,-0.20444509904039565,-0.21008784563983918,-0.21569310854483437,-0.22132511402663813,-0.2259716977429771,-0.2301464937580988,-0.2344364374928687,-0.23892764238164776,-0.24307226624854517,-0.24660779779132058,-0.25038843919438225,-0.253780145134086,-0.258516940637199,-0.2635897387433972
"lva",-0.16780902925896957,-0.29141099438859674,-0.301630035607392,-0.31300064010002515,-0.32512368000975345,-0.33790370181343565,-0.3511912782819926,-0.361906244964616,-0.37105928735635674,-0.38051089730045673,-0.3906952373042727,-0.3976994011697932,-0.40275505452516125,-0.4092724593955044,-0.41660013703183063,-0.4249184036263398,-0.43339819679429903
"mlt",-0.0024262439120903423,-0.004040668818228177,-0.004043525198793585,-0.0040345114428186335,-0.004031960063488604,-0.004026320543792927,-0.004025875112001476,-0.004024669100688438,-0.0040246466096460765,-0.004019532863464015,-0.004019432545432355,-0.004012450768808851,-0.004012143318743444,-0.004008669861366165,-0.004008353188089675,-0.00400959976818438,-0.004010875242488332
"nld",-612802471.2651652,-21662736802712.523,-23562488437485.8,-25162586860796.17,-26525185989663.676,-27497375127563.03,-28152035427717.145,-28677016340702.727,-29141591777510.19,-29596817640856.97,-30017480123788.39,-30366735290681.38,-30744079489132.836,-30822312116484.855,-30717618338010.62,-30170155907444.758,-29311666695618.51
"pol",-0.10221256497114917,-0.1752675956716243,-0.17945414132798376,-0.18388154708225413,-0.18920128148668391,-0.19431158891569655,-0.1994578971230343,-0.20343013095273088,-0.2067402149768638,-0.20986591218824513,-0.21339590032600775,-0.2164521198295133,-0.2194287576993803,-0.22249940107177402,-0.2253261100599313,-0.22910304620044064,-0.23319615755105216
"prt",-0.037793006334474466,-0.0648097415823834,-0.06656967681472059,-0.06838765013355008,-0.0702577877760735,-0.0722465352504087,-0.07439339042163429,-0.07652069217843893,-0.07876588855877387,-0.08105839334626719,-0.08355811254494583,-0.08579168454833086,-0.08798356030356169,-0.09012652364724927,-0.09231184634282963,-0.09460598328069336,-0.09710560930820122
"rou",-0.012864005029922243,-0.021843944901800416,-0.02212053989049112,-0.02256055301212978,-0.02315016603120501,-0.02369709583839308,-0.024269967717760466,-0.024820363129085532,-0.025426895314728526,-0.026174893623354123,-0.02709143681811632,-0.02800545593251158,-0.028911844597612202,-0.029903682450571623,-0.03088438659242243,-0.03176202458143873,-0.0324785867291677
"svn",-0.01741848021922232,-0.02928764343141932,-0.029519380690290475,-0.0297468024430092,-0.029989049095124898,-0.030323498935191928,-0.030718257915041125,-0.031056187159406168,-0.03138168456101598,-0.03170108206239641,-0.03206193075262487,-0.03235249257730333,-0.03263486788639414,-0.032892782016546995,-0.0331812674324139,-0.033476538114640686,-0.03382553795556742
"swe",-0.18227692155285968,-0.3043433656192751,-0.3046041535880062,-0.30540535770919863,-0.30688426013923964,-0.3090692974200615,-0.3112644942207421,-0.3123362243111161,-0.3126772204806949,-0.313936829786976,-0.31628754772536904,-0.3167384423692021,-0.31637991789278397,-0.31502291275805616,-0.313620328552211,-0.3134379799105025,-0.3148263582669286
