"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Mexico",-0.12223124935978325,-0.29575584402781185,-0.4110581820166659,-0.6361938944021928,-0.9275220032284648,-1.3195531157796259,-1.7772518315979924,-1.9755029122021317,-2.0135826432592263,-2.0472805672988037,-2.0819617035186755,-2.1132883639450872,-2.1446579309889358,-2.169701277264824,-2.1934807970962256,-2.2237010599367,-2.2598543130622484
"REastAsia",-0.5323412842057396,-1.2468494267798613,-1.6601121470181113,-2.0976887640550834,-2.5536516734860237,-2.9519294788481587,-3.324545070034779,-3.6731115476931864,-4.0187337911733785,-4.37466589681117,-4.751116969567093,-5.11758321823973,-5.49241849697264,-5.881997041838383,-6.295384634672507,-6.747316435853068,-7.236747194278159
"REurope",-1.1623721646294771,-2.8169016479665077,-3.8947643371389007,-4.555356892635953,-4.952565254322982,-5.317737719814741,-5.664096642550964,-6.017393912208102,-6.3750537599158825,-6.705887040348624,-7.0276931815330235,-7.326538936273829,-7.621649414586473,-7.903079607288699,-8.185254697857413,-8.606834703674938,-9.135101738155015
"RSouthAsia",-0.6677180778958958,-1.1168494743521329,-1.1197260904667106,-1.1231188384282387,-1.1304192961993809,-1.1380299915872638,-1.1492145069871729,-1.1574708705226477,-1.1685785936308979,-1.183758818667513,-1.2055651648394061,-1.226538558900614,-1.2498145729308408,-1.275295016508804,-1.3048041663039411,-1.3367703980997847,-1.3725683873504257
"SAfrica",-0.002886252267864098,-0.007609191810864502,-0.011142592640778215,-0.014176484696748481,-0.01691867696955729,-0.018889637318431074,-0.020405335912865308,-0.021745665631778266,-0.023015850735441656,-0.024023191859112725,-0.024925250400675836,-0.02577237376707453,-0.026668804714402583,-0.02809132833834216,-0.02995179112570412,-0.031893512812342095,-0.033982563546752775
"SSA",-0.3335018324250316,-0.6537543248239519,-0.686329555961529,-0.715560374956159,-0.7414567089298552,-0.775183190217188,-0.812982133302842,-0.843375555753445,-0.8712637223422415,-0.8944630733733083,-0.9167124937757176,-0.9455971203330638,-0.980646869188917,-1.0165099050876925,-1.0554453386561469,-1.0962441455606875,-1.1407851048628181
"USA",-0.16423880016880332,-0.3017953704718579,-0.3317961108784573,-0.37667334260034213,-0.4303739886752478,-0.5000660738525675,-0.5793712539537865,-0.6414354162867397,-0.6919320520594185,-0.7447291525539579,-0.7989166999083142,-0.8646797088773583,-0.93898460496733,-1.0076408425426564,-1.074464632695049,-1.1421579414710892,-1.21227344836633
"bel",-0.2991539259380671,-0.6015832754539652,-0.7023511318650755,-0.8397716878735695,-0.9993991234750865,-1.2483175522478462,-1.5528366186640885,-1.9277527881023215,-2.3471509803097423,-2.89801328571454,-3.53499858818771,-4.328153847376315,-5.225149852973132,-6.243912910012595,-7.351382245190496,-8.748057081295268,-10.356545660335303
"bgr",-0.04754462983697083,-0.13761304132156038,-0.2150446390954075,-0.26889301282529976,-0.3061663623363131,-0.32659400855321596,-0.33508461424966995,-0.3425254659175758,-0.3491785539200487,-0.3548692667271647,-0.36040633825332735,-0.3661160715934364,-0.3724379889828988,-0.37968690884303546,-0.3878250334672262,-0.3927996388403132,-0.39573006049248294
"cyp",-0.08916016434158403,-0.18127133598744294,-0.2208509988292029,-0.23946631277481645,-0.24592209668194975,-0.2460653020219361,-0.24269862613829352,-0.24494743194033441,-0.2512482373185354,-0.25403657796070345,-0.25577005709080947,-0.25619555933212856,-0.25691492580829367,-0.2586491303463445,-0.2619355459039463,-0.2679138540230497,-0.27635875903884166
"deu",-0.27684019611846633,-0.49958471395141757,-0.5381988132152293,-0.5883591217117012,-0.647114830737261,-0.7288084222463187,-0.8273613293723447,-0.9260089436343932,-1.0265008656533237,-1.133611362706699,-1.2470489239039595,-1.3767476656186939,-1.5197444061073484,-1.6738297963664328,-1.8396459113719787,-2.069878061673025,-2.3521810812814126
"dnk",-1.0410303443826763,-1.9219629959852158,-2.1298449945683195,-2.4451358966014802,-2.825386811646713,-3.4304230541923553,-4.169011447758275,-4.924172439700591,-5.67651751367041,-6.362388715915845,-7.003113489059953,-7.543842662130884,-8.024582767852218,-8.40401621197443,-8.725457427614769,-9.056365141903111,-9.404201068492423
"esp",-0.20851230824255884,-0.5295353204735287,-0.7410296297712393,-0.9010260624899846,-1.0264316541145124,-1.1759037919649051,-1.3414968417065687,-1.4906589669003933,-1.6344610043687147,-1.7329152258086178,-1.8065434312759199,-1.8543478978904515,-1.8870931967636895,-1.9212836601438354,-1.9583867197416338,-1.9994254719996052,-2.0471205174049434
"est",-0.07052617595553201,-0.12243482536214989,-0.12655502592995305,-0.13143547018321655,-0.13680109473318547,-0.14378922699364027,-0.1516886718159749,-0.1594729477199408,-0.16733845357771449,-0.17659822388723656,-0.1870359634359997,-0.19874482364860002,-0.21143761718337428,-0.22398259845756163,-0.2365938965153913,-0.2521148135961382,-0.2698264648963056
"fin",-0.35037487839765236,-0.5803179601427066,-0.5826791517875574,-0.5928756468797203,-0.6089988921652356,-0.6383861871959384,-0.6760965736298585,-0.7175164318575233,-0.7603384636650001,-0.8150469274912586,-0.877230631740078,-0.9570954489107053,-1.0486540905553121,-1.154098042025209,-1.269351487968251,-1.4568762069377739,-1.6939914476051143
"fra",-0.25926830870629525,-0.48956250998559714,-0.55544225603954,-0.6296783305365206,-0.7085451885134431,-0.8283742979809716,-0.9737901385002301,-1.1601523624515386,-1.3719099139154922,-1.6453736520486206,-1.9573521361369806,-2.3091289214145494,-2.6863594517109957,-3.025927587749977,-3.3453902163163574,-3.61736031305252,-3.8665654072226774
"gbr",-0.24595267183983305,-0.4840518530517035,-0.558122745181977,-0.6599569423764273,-0.7783573144402145,-0.9835384106380518,-1.2404644024104794,-1.5891123549793273,-1.9928572324535154,-2.469149067389831,-2.990593642871131,-3.52873492237582,-4.077055255842598,-4.6738985264001665,-5.3054140690023015,-6.069813407193325,-6.926410357126844
"grc",-0.42287741208758556,-0.9190813218941662,-1.1506350437746504,-1.300890703424451,-1.3964614832866595,-1.478840309085483,-1.5543589151396198,-1.603463670085814,-1.6381024348235185,-1.679634342202374,-1.7293006412445466,-1.7820273051134983,-1.8391518073516466,-1.8905131861698288,-1.939003238861381,-1.9944519950678585,-2.057278186543321
"hrv",-0.12404847437935684,-0.30753874410651694,-0.43710628146180763,-0.65231972400982,-0.9278721009957525,-1.3233843622702857,-1.8044571169692047,-2.2235379276566936,-2.605010748978509,-2.913203444602175,-3.1795399724923623,-3.3524237423725123,-3.467891767348008,-3.5626530239113996,-3.647412932320171,-3.7103274130961483,-3.7598410539465443
"irl",-0.30691123773735063,-0.5656988731282286,-0.6244934111990896,-0.7132870203630515,-0.8185679930544643,-1.0152140090063266,-1.2641973316449562,-1.594228202244663,-1.973841898330908,-2.3422974382677486,-2.707230205389033,-2.992859400391057,-3.231612629183467,-3.4107620917846915,-3.55577173600623,-3.6953254587250406,-3.837717752817882
"ita",-0.1257437657663396,-0.2889609192330833,-0.38402780815193216,-0.47713408738726537,-0.5692008372319202,-0.7221320412162502,-0.91772608465851,-1.1529480917335189,-1.4197743644879357,-1.6866370811997378,-1.9595838057755555,-2.1363151773292732,-2.248861116732026,-2.3332657339809493,-2.3993584738429163,-2.4610759353650535,-2.524799268059541
"ltu",-0.11622297494522371,-0.20383546132926034,-0.21314375142922337,-0.22407896811041939,-0.23683729132906173,-0.25321332976241395,-0.2724548242562408,-0.2934721148051822,-0.3164519601432825,-0.3449078081724122,-0.37808868773256954,-0.41977709095211146,-0.46774580993111936,-0.5238485626629541,-0.5853521404461604,-0.6760012023905859,-0.7865233411090022
"lva",-0.18724188716081613,-0.34620668882130445,-0.380863183275193,-0.4295229730718053,-0.488540536136961,-0.5746804703827157,-0.6811026620612615,-0.8003927046584924,-0.9310970068063695,-1.0892928344169772,-1.2714122549812523,-1.4756535212198663,-1.7012465342782446,-1.927300405731247,-2.156419231696771,-2.402046240398037,-2.6597559587913544
"mlt",-0.038036424613885345,-0.14700052146862097,-0.2599524406207254,-0.310142070342867,-0.3207315356840712,-0.3245787632014885,-0.32453249417008223,-0.3244308608884805,-0.3244284459998026,-0.3240168142892075,-0.32400925284241655,-0.3234499663803514,-0.3234296613046306,-0.32316001921138815,-0.32314867225848865,-0.32369510570710025,-0.32455942266352844
"nld",-2657043568.29746,-802656736841682.6,-2264564959197827.5,-7242076354678808,-22077750387099132,-93856912943876400,-383870330046056100,-1616499021962747600,-5951626818602721e3,-2507109106438695e4,-9548937571996793e4,-42432435123355104e4,-16948105320346736e5,-6969208375677066e6,-2517681221745435e7,-13770239849021322e7,-6936426383247154e8
"pol",-0.14718073253027208,-0.3224400886565393,-0.41699388955230843,-0.5678197795336959,-0.7618903453412429,-0.9680059209817737,-1.1859320232191939,-1.3130956614380462,-1.379139491771142,-1.423975303629177,-1.4578756907779655,-1.490036998219102,-1.5230287002938603,-1.5571924425480943,-1.5902756538078933,-1.632146627651998,-1.6779764997369329
"prt",-0.04367575432616677,-0.08861200196749186,-0.10943817639537112,-0.14029672130200233,-0.17762909315964803,-0.2333031048351919,-0.30126055159668264,-0.35622650708553305,-0.4033423443573825,-0.43324445031832637,-0.4526308087365538,-0.46764166336620283,-0.48045515602922473,-0.49236048592700143,-0.50405689828944,-0.5180418885215032,-0.5343445694370397
"rou",-0.015116372048873394,-0.029816967181206522,-0.03571144506026025,-0.04499610467978421,-0.05691198086382743,-0.07341571471386477,-0.09376723738779846,-0.10645931339220427,-0.11417431863233185,-0.12024516336903712,-0.12546383411311535,-0.13047037803708417,-0.13531372496716765,-0.13861392683176543,-0.14036112409627766,-0.14178382313015936,-0.1425345476664175
"svn",-0.0315538308386043,-0.0701105319128037,-0.08918963734776408,-0.11412157354219188,-0.14283693290414456,-0.20031093809612655,-0.2762850382927562,-0.3846570958530915,-0.5143249609359191,-0.6985509463410366,-0.9200222308465955,-1.1329544933448732,-1.3422643303586668,-1.47563865342204,-1.5608272105314125,-1.6160540842333648,-1.6536046908048552
"swe",-0.19990774445231008,-0.36275965899784657,-0.3976642729619284,-0.455589126638567,-0.5269546851380258,-0.6373156718820661,-0.7680484220697004,-0.8994077085750063,-1.0283580497816969,-1.150292398736974,-1.2682679575390599,-1.3643886356963342,-1.447429706488268,-1.506075419476005,-1.551635589683631,-1.6010084667444135,-1.6568337043409986
