"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Mexico",-0.12379581632886438,-0.29817456128493625,-0.41221380849174594,-0.6314804884629766,-0.9142131043320623,-1.2917029057208262,-1.731158532160304,-1.9324544471667426,-1.9871885948733126,-2.0233615130631044,-2.051084377799839,-2.0784960354644055,-2.1079392923751605,-2.1295785817683766,-2.148874758644459,-2.1649700739263644,-2.1802728567470453
"REastAsia",-0.519393217023667,-1.226781836385582,-1.6502610657421202,-2.0667388815287957,-2.482748844946303,-2.852158747230582,-3.2025604641103045,-3.493866241482435,-3.758767459904322,-4.060377448073449,-4.398926215123344,-4.688138064138037,-4.957349859384674,-5.22278573199626,-5.496841751312442,-5.75772093067437,-6.017141178712427
"REurope",-1.151291853673686,-2.804945497595601,-3.900233257254637,-4.552694252693524,-4.9256386185598355,-5.217467406110588,-5.4592388551655375,-5.6794337164652875,-5.886245973978898,-6.106902159630279,-6.344449631454829,-6.507875663063157,-6.632275754332106,-6.7336051688683956,-6.8274209561281385,-6.972505248250005,-7.161861368033973
"RSouthAsia",-0.6658647641102577,-1.1138886613853205,-1.1180365640157452,-1.1206893307040722,-1.12608773028684,-1.131036930294571,-1.1391173605801774,-1.1421498655135531,-1.1466647540409602,-1.1529484684825175,-1.1642517877404557,-1.1734125832139175,-1.1838400211955147,-1.1939540517505343,-1.2061428556023768,-1.2204382443717021,-1.238001181566728
"SAfrica",-0.0028714099527982206,-0.007432996679102022,-0.010735547058660089,-0.01372054701026526,-0.016525395010125177,-0.018427962080258542,-0.019791391407986136,-0.02092946094969239,-0.021963638194821833,-0.0229643072200858,-0.024008114168294625,-0.024703525414337957,-0.02524542270779806,-0.025748319661089702,-0.02628281562159218,-0.026969863776094005,-0.027823430928208825
"SSA",-0.3323506705506851,-0.6515984852815793,-0.6844500603006787,-0.7122088818504735,-0.7358000700634415,-0.7644606341932203,-0.7958771011774113,-0.8241181721158508,-0.8522559735620328,-0.8750768808101661,-0.8965353673312193,-0.9140133409904827,-0.9312663979550884,-0.9509701561178807,-0.9747066602699528,-0.9990024896185945,-1.0260179514348544
"USA",-0.16467892828336828,-0.3031544939972153,-0.3338647017639418,-0.3779488253410457,-0.42995600187401006,-0.49402564999562193,-0.565346843671577,-0.6203781607312497,-0.664534571927522,-0.7121360898627693,-0.7618851477152799,-0.809367797032523,-0.8565864155328895,-0.9049117572499044,-0.9556151214148323,-1.006297957522173,-1.0585934267034136
"bel",-0.300398926571932,-0.6014939174878386,-0.6979651581713209,-0.823296818987429,-0.966062525903455,-1.165965805894864,-1.4015248610891762,-1.674568269774701,-1.9716558725666467,-2.3637320859631883,-2.818862377357856,-3.274399299115349,-3.733482808986288,-4.232226655832905,-4.764479663262,-5.403366013586474,-6.128542532124415
"bgr",-0.049426582998479685,-0.14447876432777118,-0.2269427560702697,-0.27898265257164656,-0.3095997424557795,-0.3266244005699859,-0.33395087519253464,-0.3403145004188257,-0.3459413080335372,-0.3509721998627868,-0.35609029559159344,-0.3599291060147114,-0.363316548244752,-0.36706363869585257,-0.37123139835362196,-0.3731064029031117,-0.37349352080302545
"cyp",-0.08845875082398313,-0.17974405873650845,-0.21919580768606783,-0.23835844386335125,-0.24574873394896946,-0.24713383828343094,-0.24517608302645488,-0.246689237003217,-0.2509342519133373,-0.25273766335556225,-0.25416237315927237,-0.2545699002851176,-0.25545712890495675,-0.2555710457183724,-0.2559735802203478,-0.2563557191758381,-0.25718290732746896
