"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"fra",-0.05088600822716893,-0.017012282801320833,-0.0173576474617132,-0.01769641473936545,-0.018039893314558686,-0.018457124048021356,-0.018940645930354272,-0.019410156202837037,-0.01988485495777459,-0.020390745830822787,-0.020928615285187302,-0.021377739301509102,-0.021785719142808357,-0.02216849291875045,-0.022569860017929155,-0.02296913685402302,-0.023416957958710682
"gbr",-0.06275047691322033,-0.05909755981799991,-0.060052927286091684,-0.06096926626397714,-0.06191523633214402,-0.0630292490381823,-0.06425680480292018,-0.06537562736641522,-0.06647287090549847,-0.06775720277230057,-0.06923872015780486,-0.07048945466219259,-0.07164926670386595,-0.07268187546899396,-0.0737211253917125,-0.07485463502099332,-0.076147788133063
"grc",-0.05625622944276376,-0.01802101606287465,-0.018567109263711856,-0.01923240635361978,-0.019971495361925662,-0.021156417833645413,-0.022669587203993924,-0.024186126503211725,-0.025765458054582968,-0.02752052988007625,-0.0294671880632702,-0.031108071331786835,-0.032585781399874225,-0.03414576823417281,-0.03579368221711121,-0.03754260068143944,-0.03942188388971202
"hrv",-0.036413108601429656,-0.04893734481998813,-0.05029350946381683,-0.05152910262884447,-0.05271831062917398,-0.05450821254795457,-0.05675225833564612,-0.05894873131064848,-0.06115934942576562,-0.06392410153062134,-0.06721223604834181,-0.07040448308982539,-0.0736974244571309,-0.07708892556792524,-0.08068309789198702,-0.0841736422582895,-0.08768705133642696
"irl",-0.14607147638815432,-0.19862639412592253,-0.20148659455724305,-0.20447951725510727,-0.2076844327765004,-0.21133360611477192,-0.21541050060837064,-0.21914943139129672,-0.2231674953204532,-0.2274746835406405,-0.2325148439776048,-0.23714407665177406,-0.24189846270229465,-0.24544224801898995,-0.2485470304637749,-0.2532668437712715,-0.25949237850022566
"ita",-0.017751479396888037,-0.007146955749615103,-0.007322241123774997,-0.007507248434812652,-0.007702516164675988,-0.007990762385845507,-0.008356293734979037,-0.008744195800081123,-0.009169789674279283,-0.009584879805324409,-0.01001351003565576,-0.010384414113140394,-0.010721894375542718,-0.0110087605520226,-0.011265123794645948,-0.01156949965878118,-0.011932084185162228
"ltu",-0.02970230895400494,-0.018066092822466295,-0.018731712136788037,-0.019506231031363175,-0.020412098465272255,-0.02139699306765719,-0.0224527739628666,-0.023396640685358072,-0.024295665255880117,-0.025236102947889805,-0.026231392293440958,-0.02711149975466176,-0.027875937944565887,-0.028543596233820967,-0.029080119451974085,-0.029920291908702712,-0.030907688209846906
"lva",-0.06341052083699283,-0.06804833192523008,-0.06994574204054471,-0.07231740479225479,-0.07500728293637904,-0.07805771704822995,-0.08137533337961855,-0.08425661556071828,-0.08689697187035383,-0.08975915922164734,-0.09291673193072558,-0.09526764295648693,-0.09713516713583115,-0.09910999400657428,-0.10110975620709617,-0.1037161248592211,-0.10663588815557068
"mlt",-0.0017525984042365828,-0.002643339947572265,-0.0026462420119721664,-0.0026402190299035233,-0.002637668634086765,-0.002633538044449768,-0.002633095978987754,-0.0026322456802785332,-0.002632229320065349,-0.0026288845213939815,-0.002628819610517308,-0.0026242578322510646,-0.002624064024148165,-0.002621824451731758,-0.0026216678338020216,-0.002622869130353145,-0.002624335080758655
"nld",-808400004.0249932,-38993959400456.66,-42622055616419.06,-45688835180560.39,-48309398972157.77,-50298263166322.195,-51761932824921.125,-53080507632753.35,-54354404026700.53,-55683170879710.39,-56998003739575.91,-58121139134773.06,-59263437176312.84,-59747142919368.45,-59817690333865.195,-59159539963242.62,-57966637120809.57
"pol",-0.020152513113136372,-0.002168862490092849,-0.002239868421483049,-0.0023079419202098883,-0.002383351240253795,-0.002453590041529008,-0.002522598276788468,-0.0025842139321330393,-0.002642899755800343,-0.002692481594213092,-0.002742674921807353,-0.0027830712249543588,-0.0028197839132548808,-0.002850481630600754,-0.002872628117733811,-0.0029090840813927876,-0.0029509869571286984
"prt",-0.022694760110497647,-0.032849680103608225,-0.03366629342093086,-0.0344503924375239,-0.03522092240247909,-0.03595795191113638,-0.03671289557629631,-0.037572749290382124,-0.03856591219278949,-0.03945555446330795,-0.04035888310373048,-0.041190818416803054,-0.04203882828915928,-0.042858480444407654,-0.04369272986511907,-0.04460863123619818,-0.04564027321457553
"rou",-0.012270932895419584,-0.02057500599083051,-0.020799263621285036,-0.021190407368443243,-0.021731130889734995,-0.022214883308946387,-0.02271002648733811,-0.02319281599407752,-0.02373339121409801,-0.024429997125774428,-0.025301877521588523,-0.026183744628660577,-0.027068768645810426,-0.028035576109997074,-0.02899415914363601,-0.02984457629007231,-0.03053574973383988
"svn",-0.003757243894575435,-7.765094929168548e-4,-7.791139886026421e-4,-7.803741645884266e-4,-7.812394987372073e-4,-7.833461352357851e-4,-7.862961913907007e-4,-7.889148005424396e-4,-7.919571698988825e-4,-7.957665045132956e-4,-8.012160923720479e-4,-8.064798923346217e-4,-8.125790997737248e-4,-8.186350307637369e-4,-8.258313662357075e-4,-8.327858233014851e-4,-8.407925215392353e-4
"swe",-0.08247717359169959,-0.09726915898995436,-0.09633036624208113,-0.0957532042354825,-0.09552041723633886,-0.09568167580281672,-0.0959654085082251,-0.09570221623999009,-0.09510324688288829,-0.09506326798365272,-0.09553288073070876,-0.09528884684557593,-0.09471617909736496,-0.093848849378797,-0.09297243170505176,-0.09276635106787445,-0.09322602889637599
