"ICES_ACCREU","total_land","land_remaining","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Brazil",8358140,8338818.516788,NA,NA,NA,-0.003231785147383981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8338568.9491,NA,NA,NA,NA,-0.002992842301319243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8338271.623045,NA,NA,NA,NA,NA,-0.0035656724410970675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8337881.410565,NA,NA,NA,NA,NA,NA,-0.004679776548921488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8337427.00423,NA,NA,NA,NA,NA,NA,NA,-0.005449901631171539,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8336927.53242,NA,NA,NA,NA,NA,NA,NA,NA,-0.005990718836235143,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8336374.784285,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006630118024308906,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8335763.285925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007335303124234027,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8335095.192135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008014788413301943,NA,NA,NA,NA,NA
"Brazil",8358140,8334371.939445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008677197720330376,NA,NA,NA,NA
"Brazil",8358140,8333703.349905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008022074666902412,NA,NA,NA
"Brazil",8358140,8333162.638215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006488252188707744,NA,NA
"Brazil",8358140,8332623.971955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00646412752739467,NA
"Brazil",8358140,8332003.462845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007446743211847462
"Canada",9199204,9189098.816016538,-0.10984846062183085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9177275.442829514,NA,-0.12866738538512834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173816.403173735,NA,NA,-0.03769135706264137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173697.710701006,NA,NA,NA,-0.0012938178345134332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173570.041179195,NA,NA,NA,NA,-0.0013916909607947225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173439.385135246,NA,NA,NA,NA,NA,-0.0014242660530405793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173309.736253785,NA,NA,NA,NA,NA,NA,-0.0014133072233635247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173170.848566659,NA,NA,NA,NA,NA,NA,NA,-0.001514041181638337,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173015.891428437,NA,NA,NA,NA,NA,NA,NA,NA,-0.0016892429104409246,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172856.160974886,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0017413079344996696,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172699.187963191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0017112773703198414,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172561.974463454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0014958901074391129,NA,NA,NA,NA,NA
"Canada",9199204,9172455.85518908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0011569207672756932,NA,NA,NA,NA
"Canada",9199204,9172349.028038815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001164651560625618,NA,NA,NA
"Canada",9199204,9172220.291611822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0014035273472323695,NA,NA
"Canada",9199204,9172057.85606569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001770951208834859,NA
"Canada",9199204,9171853.861505479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002224087150481946
"China",9389260,9388844.0896534,-0.004429639253777928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388356.773484595,NA,-0.005190374492880512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388212.570219446,NA,NA,-0.0015359798165803795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388205.39916521,NA,NA,NA,-7.638359467154743e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388197.873193383,NA,NA,NA,NA,-8.016411556788228e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388189.650132673,NA,NA,NA,NA,NA,-8.75893416574236e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388180.501868878,NA,NA,NA,NA,NA,NA,-9.744438635994612e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388171.182960335,NA,NA,NA,NA,NA,NA,NA,-9.926213647704074e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388162.196445942,NA,NA,NA,NA,NA,NA,NA,NA,-9.572167164462186e-5,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388152.704111574,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.011096119718502e-4,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388142.14714782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1244985129721385e-4,NA,NA,NA,NA,NA,NA
"China",9389260,9388130.776712364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2111486252797121e-4,NA,NA,NA,NA,NA
"China",9389260,9388118.760243665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2799639229621462e-4,NA,NA,NA,NA
"China",9389260,9388106.317834945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3253356756504076e-4,NA,NA,NA
"China",9389260,9388093.596215013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3550783833915503e-4,NA,NA
"China",9389260,9388079.9858183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.449750854476406e-4,NA
"China",9389260,9388065.080267757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.587710220407601e-4
"FSU",17025760,17012873.7270763,-0.07568691749266776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16997666.180537477,NA,-0.08938846418767854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16992907.925666448,NA,NA,-0.027993577591711727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16992308.791912388,NA,NA,NA,-0.0035257870911853395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16991675.332241405,NA,NA,NA,NA,-0.003727919959206627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16990977.728788134,NA,NA,NA,NA,NA,-0.004105560161848931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16990196.102975667,NA,NA,NA,NA,NA,NA,-0.004600240344865281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16989358.4931449,NA,NA,NA,NA,NA,NA,NA,-0.004929959758503966,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16988483.59152311,NA,NA,NA,NA,NA,NA,NA,NA,-0.005149703693296814,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16987613.62744264,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005120904851718677,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16986776.75379172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004926375589142662,NA,NA,NA,NA,NA,NA
"FSU",17025760,16985986.61724614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0046514801308794596,NA,NA,NA,NA,NA
"FSU",17025760,16985252.31558976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004322985016569358,NA,NA,NA,NA
"FSU",17025760,16984528.640568234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004260608014994283,NA,NA,NA
"FSU",17025760,16983785.453345336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0043756717576615145,NA,NA
"FSU",17025760,16982949.68866313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0049209564293106745,NA
"FSU",17025760,16981972.636349656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005753136712904894
"India",2973190,2971420.2898,-0.05952227069242477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2969347.85115255,NA,-0.0697457257919365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968737.20975935,NA,NA,-0.020564831869163136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968701.2074708,NA,NA,NA,-0.0012127138916739888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968648.4055205,NA,NA,NA,NA,-0.0017786212424097947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968584.360424,NA,NA,NA,NA,NA,-0.002157382342116154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968512.776525,NA,NA,NA,NA,NA,NA,-0.0024113816657567178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968439.2388875,NA,NA,NA,NA,NA,NA,NA,-0.0024772552128293768,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968367.4708875,NA,NA,NA,NA,NA,NA,NA,NA,-0.002417701499835001,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968290.333107,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0025986600801997106,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968203.065934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0029399810398178516,NA,NA,NA,NA,NA,NA
"India",2973190,2968108.606619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0031823737426939225,NA,NA,NA,NA,NA
"India",2973190,2968008.913329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0033588154347730104,NA,NA,NA,NA
"India",2973190,2967905.518869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003483630373746216,NA,NA,NA
"India",2973190,2967799.445109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003574027519603895,NA,NA
"India",2973190,2967687.9682425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0037562129302171066,NA
"India",2973190,2967569.2723985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003999606605220585
"Indonesia",1892555.47,1887499.9708,-0.26712554956183077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1881559.403042,NA,-0.3147320715179758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1879760.942354,NA,NA,-0.09558351892012817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1879606.410709,NA,NA,NA,-0.00822081369593608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1879430.356089,NA,NA,NA,NA,-0.00936656839416461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1879222.3474925,NA,NA,NA,NA,NA,-0.01106764056598708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1878975.4309185,NA,NA,NA,NA,NA,NA,-0.013139295322306399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1878715.743063,NA,NA,NA,NA,NA,NA,NA,-0.013820715866041944,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1878460.70839,NA,NA,NA,NA,NA,NA,NA,NA,-0.013574947351224775,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1878182.55012,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.014807776854619537,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1877862.7504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01702708397431918,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1877521.0339374999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01819709467197894,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1877170.5505375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018667348789414007,NA,NA,NA,NA
"Indonesia",1892555.47,1876803.603685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01954786965920885,NA,NA,NA
"Indonesia",1892555.47,1876415.06237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02070228947969044,NA,NA
"Indonesia",1892555.47,1876000.44478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0220962620858689,NA
"Indonesia",1892555.47,1875556.7630399999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02365040697269727
"JPNKOR",582543,581816.36899218,-0.12473431280094482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580964.528624732,NA,-0.1464105193402343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580711.373777704,NA,NA,-0.04357492317600409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580696.4775685819,NA,NA,NA,-0.0025651657251213322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580679.5554090232,NA,NA,NA,NA,-0.002914114380303534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580659.7777677389,NA,NA,NA,NA,NA,-0.0034059475833236874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580636.5916238703,NA,NA,NA,NA,NA,NA,-0.003993068705010483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580612.8670659262,NA,NA,NA,NA,NA,NA,NA,-0.004085956394472845,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580590.5174862461,NA,NA,NA,NA,NA,NA,NA,NA,-0.0038493083684310037,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580567.5750264159,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003951573292915178,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580542.7277808262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004279819724439804,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580516.7956292919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004466880781262006,NA,NA,NA,NA,NA
"JPNKOR",582543,580490.3251583565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004559811384396983,NA,NA,NA,NA
"JPNKOR",582543,580463.7204517088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004583143851777383,NA,NA,NA
"JPNKOR",582543,580437.2508984752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0045600702164416695,NA,NA
"JPNKOR",582543,580407.4148380004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005140273204129464,NA
"JPNKOR",582543,580371.8778298476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006122769496785807
"LACA",8260251.63,8252041.635360879,-0.09939158038846374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8242389.595676599,NA,-0.11696547485799957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8239456.363849413,NA,NA,-0.035587153375093994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8239198.367534679,NA,NA,NA,-0.0031312298207630818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8238919.8918359745,NA,NA,NA,NA,-0.0033798882643987227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8238589.009979406,NA,NA,NA,NA,NA,-0.00401608294426925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8238184.437449046,NA,NA,NA,NA,NA,NA,-0.004910701697458109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8237744.486326368,NA,NA,NA,NA,NA,NA,NA,-0.005340389329944184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8237294.697999019,NA,NA,NA,NA,NA,NA,NA,NA,-0.005460090782072324,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8236830.049606874,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005640788744132319,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8236347.192576513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005862170609971518,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8235834.594513652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006223609215050274,NA,NA,NA,NA,NA
"LACA",8260251.63,8235284.567155438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006678465332232708,NA,NA,NA,NA
"LACA",8260251.63,8234702.959465809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007062387278611304,NA,NA,NA
"LACA",8260251.63,8234093.670754062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007399036914224055,NA,NA
"LACA",8260251.63,8233438.906985195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007951862039079494,NA
"LACA",8260251.63,8232726.805469208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0086488953647601
"MENA",11963248,11960911.005131233,-0.019534785776964547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11958170.206850812,NA,-0.022914628152037597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957353.063849596,NA,NA,-0.00683334479339992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957304.88699002,NA,NA,NA,-4.0290572101975286e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957255.883513702,NA,NA,NA,NA,-4.0982041338288866e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957203.948803049,NA,NA,NA,NA,NA,-4.343363657954846e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957147.679779662,NA,NA,NA,NA,NA,NA,-4.705867996168678e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957089.672340745,NA,NA,NA,NA,NA,NA,NA,-4.851277283668409e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957031.657084435,NA,NA,NA,NA,NA,NA,NA,NA,-4.8519546059777596e-4,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11956966.627216674,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.438629722354094e-4,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11956889.91154143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.415981380181179e-4,NA,NA,NA,NA,NA,NA
"MENA",11963248,11956805.954306949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.021661577732985e-4,NA,NA,NA,NA,NA
"MENA",11963248,11956717.718345394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.379559548881254e-4,NA,NA,NA,NA
"MENA",11963248,11956631.528707823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.208469715691557e-4,NA,NA,NA
"MENA",11963248,11956551.602094939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.684709877635697e-4,NA,NA
"MENA",11963248,11956472.393623438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.624691979539854e-4,NA
"MENA",11963248,11956390.206704453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.873843411248082e-4
"Mexico",1943950,1941535.8178,-0.12418952133541605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1938696.5105625,NA,-0.14624027079331858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937831.0862625,NA,NA,-0.0446394933546812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937752.425514,NA,NA,NA,-0.004059215948049033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937669.115393,NA,NA,NA,NA,-0.004299317080092013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937572.1589895,NA,NA,NA,NA,NA,-0.005003764715538761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937455.5583635,NA,NA,NA,NA,NA,NA,-0.00601787270007037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937336.781297,NA,NA,NA,NA,NA,NA,NA,-0.006130569859397195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937227.472978,NA,NA,NA,NA,NA,NA,NA,NA,-0.005642194999599948,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937121.08838,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005491590403494673,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937013.264152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005566210013763229,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1936897.9049465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005955519646405616,NA,NA,NA,NA,NA
