"ICES_ACCREU","total_land","land_remaining","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Brazil",8358140,8330348.358805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011487375065899474
"Canada",9199204,9189095.235040009,-0.10988738764778905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9177265.799105888,NA,-0.12873341315489117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173800.539281541,NA,NA,-0.03775917468451517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173681.131352069,NA,NA,NA,-0.0013016189850834081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173562.025840875,NA,NA,NA,NA,-0.0012983393415266775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173441.159088656,NA,NA,NA,NA,NA,-0.0013175552950772662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173317.155322548,NA,NA,NA,NA,NA,NA,-0.001351769351953802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173175.276626145,NA,NA,NA,NA,NA,NA,NA,-0.0015466454936663432,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173005.697721846,NA,NA,NA,NA,NA,NA,NA,NA,-0.0018486390937155761,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172823.666954573,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0019844179026118347,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172639.34988761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0020093819924627,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172458.475612171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0019718890990838567,NA,NA,NA,NA,NA
"Canada",9199204,9172284.863522405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0018927541643010137,NA,NA,NA,NA
"Canada",9199204,9172083.907323593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0021909066476033523,NA,NA,NA
"Canada",9199204,9171832.536152592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0027406113326189363,NA,NA
"Canada",9199204,9171553.33267521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0030441405933001597,NA
"Canada",9199204,9171261.352001987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003183546588358954
"China",9389260,9388847.5053127,-0.004393260888502226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388364.111551112,NA,-0.005148595302184589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388220.880096043,NA,NA,-0.0015256273975694512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388213.315648511,NA,NA,NA,-8.057381295500932e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388205.0880092,NA,NA,NA,NA,-8.763796726096729e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388196.145499617,NA,NA,NA,NA,NA,-9.525260151743709e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388186.453667436,NA,NA,NA,NA,NA,NA,-1.0323423190738978e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388176.534084747,NA,NA,NA,NA,NA,NA,NA,-1.0566026503733283e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388166.734466279,NA,NA,NA,NA,NA,NA,NA,NA,-1.0438255428901755e-4,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388155.533240482,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1931217365201974e-4,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9388141.916026322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4504674652471294e-4,NA,NA,NA,NA,NA,NA
"China",9389260,9388126.990123386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5898676298808923e-4,NA,NA,NA,NA,NA
"China",9389260,9388111.493731396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6506372363389588e-4,NA,NA,NA,NA
"China",9389260,9388094.909826918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7664792849592104e-4,NA,NA,NA
"China",9389260,9388076.89372766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9190367620547377e-4,NA,NA
"China",9389260,9388057.059955979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1126554358152916e-4,NA
"China",9389260,9388035.151526775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.33364891832899e-4
"FSU",17025760,17012837.1952798,-0.0759014852799611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16997584.474167664,NA,-0.08965418840525263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16992807.230980307,NA,NA,-0.028105424006674706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16992209.51103223,NA,NA,NA,-0.003517487957993559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16991594.01119978,NA,NA,NA,NA,-0.0036222471954117097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16990915.192397326,NA,NA,NA,NA,NA,-0.003995027199954482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16990142.695234444,NA,NA,NA,NA,NA,NA,-0.0045465306261260885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16989288.709898546,NA,NA,NA,NA,NA,NA,NA,-0.005026357642878843,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16988361.363181233,NA,NA,NA,NA,NA,NA,NA,NA,-0.005458419908843659,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16987379.661273684,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005778673331480189,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16986356.27497003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006024391778258753,NA,NA,NA,NA,NA,NA
"FSU",17025760,16985299.55632727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0062209848048278005,NA,NA,NA,NA,NA
"FSU",17025760,16984215.07338341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0063848326034121605,NA,NA,NA,NA
"FSU",17025760,16983063.345367376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006781167166436397,NA,NA,NA
"FSU",17025760,16981818.051765114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007332561723039088,NA,NA
"FSU",17025760,16980451.196111433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008048935923787859,NA
"FSU",17025760,16978944.114096206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008875394403962122
"India",2973190,2971426.2835,-0.05932067913587691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2969359.57392175,NA,-0.06955277974507457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968747.56087975,NA,NA,-0.020610944103049977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968705.9291675,NA,NA,NA,-0.0014023325121570451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968645.135314,NA,NA,NA,NA,-0.00204782335977427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968573.1723025,NA,NA,NA,NA,NA,-0.0024241028556692967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968495.3687885,NA,NA,NA,NA,NA,NA,-0.0026209060543291862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968413.333063,NA,NA,NA,NA,NA,NA,NA,-0.0027635456791519353,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968328.13732,NA,NA,NA,NA,NA,NA,NA,NA,-0.002870076820193912,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968230.9960205,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0032725930222743393,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968116.0521385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003872470914634274,NA,NA,NA,NA,NA,NA
"India",2973190,2967990.572568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004227583028959536,NA,NA,NA,NA,NA
"India",2973190,2967859.401905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004419510769748669,NA,NA,NA,NA
"India",2973190,2967716.389332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004818711186527214,NA,NA,NA
"India",2973190,2967557.434304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005356139440138019,NA,NA
"India",2973190,2967385.752539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005785288702930824,NA
"India",2973190,2967203.487849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006142264781183737
"Indonesia",1892555.47,1887553.942,-0.26427378638470556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1881672.136646,NA,-0.31160992134443566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1879880.455702,NA,NA,-0.09521748816420095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1879712.549026,NA,NA,NA,-0.00893177411843693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1879524.18319,NA,NA,NA,NA,-0.010020991565851123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1879297.355881,NA,NA,NA,NA,NA,-0.012068336817838698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1879020.065557,NA,NA,NA,NA,NA,NA,-0.014754999954225134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1878730.786486,NA,NA,NA,NA,NA,NA,NA,-0.01539520925308846,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1878455.16818,NA,NA,NA,NA,NA,NA,NA,NA,-0.014670452413012569,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1878145.719919,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.016473550513307345,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1877770.781223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.019963237784137444,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1877349.178289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.022452310911214024,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1876893.4619149999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.024274459928408376,NA,NA,NA,NA
"Indonesia",1892555.47,1876391.481135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.026745299623331942,NA,NA,NA
"Indonesia",1892555.47,1875835.135305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.029649773812845392,NA,NA
"Indonesia",1892555.47,1875228.14306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0323585070764465,NA
"Indonesia",1892555.47,1874572.98349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034937592656369976
"JPNKOR",582543,581816.03095464,-0.12479234071304246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580963.6704798144,NA,-0.14649999819136283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580710.0676729459,NA,NA,-0.04365209388378366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580694.1072043834,NA,NA,NA,-0.002748440134081598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580675.0455210254,NA,NA,NA,NA,-0.003282568760631932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580652.496077772,NA,NA,NA,NA,NA,-0.003883315363273354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580626.2011778896,NA,NA,NA,NA,NA,NA,-0.0045285088861257705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580599.2087924588,NA,NA,NA,NA,NA,NA,NA,-0.004648840403009835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580573.5509022,NA,NA,NA,NA,NA,NA,NA,NA,-0.004419208615880077,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580545.9750515341,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004749760064515218,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580514.3129367417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005453851400760712,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580481.4187604473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005666385059144297,NA,NA,NA,NA,NA
"JPNKOR",582543,580449.1953244008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005551157195582412,NA,NA,NA,NA
"JPNKOR",582543,580411.6419439389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006469710142487095,NA,NA,NA
"JPNKOR",582543,580364.7581626198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008077677622408963,NA,NA
"JPNKOR",582543,580312.0254773864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009086128075785904,NA
"JPNKOR",582543,580255.7648862009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0096948863224533
"LACA",8260251.63,8252043.255217425,-0.09937197013180077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8242396.154234178,NA,-0.11690560367757508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8239471.592674895,NA,NA,-0.035481933949277344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8239215.436065925,NA,NA,NA,-0.0031088960752989614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8238924.928091503,NA,NA,NA,NA,-0.0035259179308577693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8238570.421355876,NA,NA,NA,NA,NA,-0.004302827598512415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8238132.150928543,NA,NA,NA,NA,NA,NA,-0.005319738800768636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8237646.164567358,NA,NA,NA,NA,NA,NA,NA,-0.005899229974482001,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8237136.494110888,NA,NA,NA,NA,NA,NA,NA,NA,-0.0061870884751291655,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8236593.825921628,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006588068434321137,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8236011.950907908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0070645102334454535,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8235372.8029787615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0077604055574109765,NA,NA,NA,NA,NA
"LACA",8260251.63,8234664.338073542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008602705938987043,NA,NA,NA,NA
"LACA",8260251.63,8233878.826467888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009539084696164046,NA,NA,NA
"LACA",8260251.63,8233011.115012225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.010538307326968255,NA,NA
"LACA",8260251.63,8232005.341882121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.012216346073790074,NA
"LACA",8260251.63,8230824.265861287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.014347367036138259
"MENA",11963248,11960918.908379473,-0.019468723046844882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11958187.082560094,NA,-0.022839598197299527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957371.91265433,NA,NA,-0.006816835195311288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957321.69893629,NA,NA,NA,-4.1993941818363467e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957268.641588721,NA,NA,NA,NA,-4.4372267388181896e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957211.383194374,NA,NA,NA,NA,NA,-4.788584756609815e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957149.018808411,NA,NA,NA,NA,NA,NA,-5.215629628296803e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957081.872790873,NA,NA,NA,NA,NA,NA,NA,-5.615554128590716e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11957010.161381781,NA,NA,NA,NA,NA,NA,NA,NA,-5.997400524204721e-4,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11956926.357858937,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.008735604663308e-4,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11956825.444407543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.43974850839313e-4,NA,NA,NA,NA,NA,NA
"MENA",11963248,11956717.517785175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.026360957564705e-4,NA,NA,NA,NA,NA
"MENA",11963248,11956609.309163556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.050027439228003e-4,NA,NA,NA,NA
"MENA",11963248,11956497.003490768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.39276929468047e-4,NA,NA,NA
"MENA",11963248,11956378.057398876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.9482391755501e-4,NA,NA
"MENA",11963248,11956246.265051777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0011022765127322032,NA
"MENA",11963248,11956097.489225404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0012443355805302758
"Mexico",1943950,1941533.41102,-0.12431333007536516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1938691.309884,NA,-0.14638435372105185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937825.120688,NA,NA,-0.04467906734734184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937745.392851,NA,NA,NA,-0.004114294739443469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937659.159319,NA,NA,NA,NA,-0.0044501993047174615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937558.920968,NA,NA,NA,NA,NA,-0.0051731673508137455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937439.678382,NA,NA,NA,NA,NA,NA,-0.0061542688952420654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937315.2173365,NA,NA,NA,NA,NA,NA,NA,-0.006423995899773605,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937194.7283485,NA,NA,NA,NA,NA,NA,NA,NA,-0.006219379630212352,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937074.1056165,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006226670465026007,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1936950.6119395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006375268588942884,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1936810.945517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007210634160681462,NA,NA,NA,NA,NA
