"ICES_ACCREU","total_land","land_remaining","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Canada",9199204,9172918.158256315,NA,NA,NA,NA,NA,-0.0013828494736634056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172783.601978004,NA,NA,NA,NA,NA,NA,-0.0014668862840516717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172624.517085515,NA,NA,NA,NA,NA,NA,NA,-0.0017343142430070735,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172429.689085199,NA,NA,NA,NA,NA,NA,NA,NA,-0.0021240158686652855,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172224.363293236,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0022385103938926676,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172025.369920416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0021695214261985285,NA,NA,NA,NA,NA,NA
"Canada",9199204,9171821.660338454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0022209879906087693,NA,NA,NA,NA,NA
"Canada",9199204,9171605.868795164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002352766454494226,NA,NA,NA,NA
"Canada",9199204,9171359.550276097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0026856640220951356,NA,NA,NA
"Canada",9199204,9171070.40810495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003152664221273138,NA,NA
"Canada",9199204,9170758.446051333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00340158825236081,NA
"Canada",9199204,9170436.999961644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003505120013569396
"China",9389260,9388208.6824513,-0.011197022435205373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386975.666209137,NA,-0.013133668880493943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386607.949420871,NA,NA,-0.003917308421175214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386584.931566639,NA,NA,NA,-2.452201514846486e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386559.545633197,NA,NA,NA,NA,-2.704490890681477e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386524.095482893,NA,NA,NA,NA,NA,-3.776692634960277e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386473.450357288,NA,NA,NA,NA,NA,NA,-5.39551436617991e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386414.509781666,NA,NA,NA,NA,NA,NA,NA,-6.279309895607099e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386351.873439549,NA,NA,NA,NA,NA,NA,NA,NA,-6.673085026442926e-4,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386283.123314913,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.324477663162021e-4,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386206.647397079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.147625298549066e-4,NA,NA,NA,NA,NA,NA
"China",9389260,9386048.415109236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0016857959108218523,NA,NA,NA,NA,NA
"China",9389260,9385759.072733512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0030826857366106353,NA,NA,NA,NA
"China",9389260,9384962.26715655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008489516626053462,NA,NA,NA
"China",9389260,9383407.096302776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0165708801964759,NA,NA
"China",9389260,9381950.6739828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.015521252622074933,NA
"China",9389260,9381164.4094037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008380608749958274
"FSU",17025760,17010678.8074594,-0.08857867455315249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16992878.1757599,NA,-0.10464386460399266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16987302.0260629,NA,NA,-0.03281462763004006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16986613.93077655,NA,NA,NA,-0.004050644918718316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16985922.93817295,NA,NA,NA,NA,-0.004067865475809729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16985178.6992461,NA,NA,NA,NA,NA,-0.004381504199446606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16984347.647992,NA,NA,NA,NA,NA,NA,-0.004892802535760854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16983424.25791085,NA,NA,NA,NA,NA,NA,NA,-0.005436712085071793,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16982404.84466945,NA,NA,NA,NA,NA,NA,NA,NA,-0.0060024010819059725,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16981301.312914796,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006498088843998051,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16980121.599078216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006947134467738536,NA,NA,NA,NA,NA,NA
"FSU",17025760,16978889.54141417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007255882455581286,NA,NA,NA,NA,NA
"FSU",17025760,16977621.0320923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0074710970866420645,NA,NA,NA,NA
"FSU",17025760,16976290.42947839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007837391418952233,NA,NA,NA
"FSU",17025760,16974880.63914963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008304466365116614,NA,NA
"FSU",17025760,16973321.73521059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009183592934625118,NA
"FSU",17025760,16971567.10039765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.010337604154997404
"India",2973190,2971318.5802,-0.06294316205824879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2969041.27877,NA,-0.07664278900200161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968166.86329,NA,NA,-0.029451105521938192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967918.197563,NA,NA,NA,-0.008377754299304652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967777.190791,NA,NA,NA,NA,-0.004751032966998636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967678.046629,NA,NA,NA,NA,NA,-0.00334068751211003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967576.900847,NA,NA,NA,NA,NA,NA,-0.003408246461056308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967463.092495,NA,NA,NA,NA,NA,NA,NA,-0.00383505990922961,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967329.514273,NA,NA,NA,NA,NA,NA,NA,NA,-0.004501428251557638,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967186.089866,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0048334506265623745,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967039.435064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004942554917641839,NA,NA,NA,NA,NA,NA
"India",2973190,2966880.578502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005354042825411742,NA,NA,NA,NA,NA
"India",2973190,2966703.53927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005967184297295258,NA,NA,NA,NA
"India",2973190,2966501.3727325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006814517690223454,NA,NA,NA
"India",2973190,2966269.4491325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007818085038879818,NA,NA
"India",2973190,2966020.200755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0084027557770594,NA
"India",2973190,2965761.91579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008708132363166587
"Indonesia",1892555.47,1881486.229,-0.5848833059566738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1868396.881479,NA,-0.6956919120240879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1864239.8464229999,NA,NA,-0.22249207848760166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1863536.9692839999,NA,NA,NA,-0.03770314964293142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1862636.1470299999,NA,NA,NA,NA,-0.04833938198425258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1861288.28463,NA,NA,NA,NA,NA,-0.07236316132644971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1859327.31873,NA,NA,NA,NA,NA,NA,-0.10535530235660229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1857359.26166,NA,NA,NA,NA,NA,NA,NA,-0.10584780044775588,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1855788.12164,NA,NA,NA,NA,NA,NA,NA,NA,-0.08458999033906789,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1854424.88766,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07345849259964288,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1853143.55238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0690961002802748,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1851726.28772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07647894617661688,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1850027.87496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09172050811522281,NA,NA,NA,NA
"Indonesia",1892555.47,1848240.20511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09662934673557722,NA,NA,NA
"Indonesia",1892555.47,1846491.20551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09463053531485466,NA,NA
"Indonesia",1892555.47,1844695.6263599999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09724276750640026,NA
"Indonesia",1892555.47,1842796.6344599999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10294337303478063
"JPNKOR",582543,581724.59641764,-0.14048809827944542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580765.7023341743,NA,-0.16483643452085417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580481.9947292659,NA,NA,-0.04885061286644676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580464.0660421083,NA,NA,NA,-0.0030885862645768647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580438.9778988304,NA,NA,NA,NA,-0.004322083785301967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580340.402626662,NA,NA,NA,NA,NA,-0.016982882942362387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580124.1217770895,NA,NA,NA,NA,NA,NA,-0.03726792906260101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,579870.7175604088,NA,NA,NA,NA,NA,NA,NA,-0.04368103431116044,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,579633.91145015,NA,NA,NA,NA,NA,NA,NA,NA,-0.04083774246353977,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,579386.4854338841,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04268660121125034,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,579110.2941699917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04766960756523719,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,578810.3332795474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0517968500066579,NA,NA,NA,NA,NA
"JPNKOR",582543,578489.9331766007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.055354938314811086,NA,NA,NA,NA
"JPNKOR",582543,578165.1139791389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05614949869190422,NA,NA,NA
"JPNKOR",582543,577846.5557658199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05509813816447773,NA,NA
"JPNKOR",582543,577556.2871278365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.050232823071627575,NA
"JPNKOR",582543,577308.9937926509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04281718348446706
"LACA",8260251.63,8249732.147424483,-0.127350631030565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8237322.676828945,NA,-0.15042270917137168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8233451.540172837,NA,NA,-0.046995083329659515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8232954.388097513,NA,NA,NA,-0.006038197624635977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8232388.321030542,NA,NA,NA,NA,-0.006875624961422133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8231747.021012602,NA,NA,NA,NA,NA,-0.007789963166604519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8231026.276070809,NA,NA,NA,NA,NA,NA,-0.008755674098748223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8230244.817121624,NA,NA,NA,NA,NA,NA,NA,-0.009494064567094895,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8229415.131442686,NA,NA,NA,NA,NA,NA,NA,NA,-0.010080935590306428,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8228556.2974107945,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.010436149084391833,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8227681.033943815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.010636901970939583,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8226753.791010075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011269796798329956,NA,NA,NA,NA,NA
"LACA",8260251.63,8225750.8685884625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01219098622726733,NA,NA,NA,NA
"LACA",8260251.63,8224656.18522068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.013308005375689547,NA,NA,NA
"LACA",8260251.63,8223459.019934534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.014555809497507344,NA,NA
"LACA",8260251.63,8222093.714130724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01660257320551528,NA
"LACA",8260251.63,8220516.495409716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.019182689663310715
"MENA",11963248,11955881.608820505,-0.06157517740579266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11947255.263922915,NA,-0.07215147472877659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11944713.875250159,NA,NA,-0.021271736617445303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11944083.757905604,NA,NA,NA,-0.005275282029648665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11942582.45529149,NA,NA,NA,NA,-0.012569424700503706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11941089.894481296,NA,NA,NA,NA,NA,-0.012497806197120376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11940192.69352401,NA,NA,NA,NA,NA,NA,-0.007513560028549193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11939597.342934731,NA,NA,NA,NA,NA,NA,NA,-0.0049861053716626635,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11939108.16972353,NA,NA,NA,NA,NA,NA,NA,NA,-0.0040970662339101516,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11938644.718740314,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0038817889630227143,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11938153.353218356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004115756298428419,NA,NA,NA,NA,NA,NA
"MENA",11963248,11937687.212951958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003904626223216745,NA,NA,NA,NA,NA
"MENA",11963248,11937281.724470658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0033967088772457465,NA,NA,NA,NA
"MENA",11963248,11936877.177341305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0033889384425278557,NA,NA,NA
"MENA",11963248,11936433.764608465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0037146460188153263,NA,NA
"MENA",11963248,11935943.601760408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004106442993978554,NA
"MENA",11963248,11935401.432455977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004542324616463311
"Mexico",1943950,1940824.9273,-0.1607589032639689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937147.171773,NA,-0.18949445028596523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1936020.581201,NA,NA,-0.05815720087849474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935904.054294,NA,NA,NA,-0.006018887822345498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935770.190192,NA,NA,NA,NA,-0.006914810767766344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935604.165751,NA,NA,NA,NA,NA,-0.008576660692538596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935396.098875,NA,NA,NA,NA,NA,NA,-0.010749453823344357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1934344.01313,NA,NA,NA,NA,NA,NA,NA,-0.0543602286690259,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1931913.25756,NA,NA,NA,NA,NA,NA,NA,NA,-0.12566304408628826,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1929737.027989,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11264633970929916,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1928904.121633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04316165072855149,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1928585.192305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01653422398879556,NA,NA,NA,NA,NA
"Mexico",1943950,1928227.342547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018555040214340845,NA,NA,NA,NA
