"ICES_ACCREU","total_land","land_remaining","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Brazil",8358140,8337951.2016605,NA,NA,NA,-0.003376849864045184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8337698.3887635,NA,NA,NA,NA,-0.003032074557463016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8337401.213003,NA,NA,NA,NA,NA,-0.003564242152254149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8337010.928,NA,NA,NA,NA,NA,NA,-0.004681134960748956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8336552.36223,NA,NA,NA,NA,NA,NA,NA,-0.005500361867827319,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8336042.06801,NA,NA,NA,NA,NA,NA,NA,NA,-0.006121166134720468,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8335473.128645,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006825053908776635,NA,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8334840.9330049995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007584400192328644,NA,NA,NA,NA,NA,NA
"Brazil",8358140,8334148.32536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008309788399885054,NA,NA,NA,NA,NA
"Brazil",8358140,8333397.20189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009012600216318223,NA,NA,NA,NA
"Brazil",8358140,8332701.68084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008346188632923912,NA,NA,NA
"Brazil",8358140,8332137.84104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006766590496043445,NA,NA
"Brazil",8358140,8331580.248455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006692071058322924,NA
"Brazil",8358140,8330945.280395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007621219997466788
"Canada",9199204,9188896.21996276,-0.1120507821898431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9176835.475523317,NA,-0.13125346233905377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173306.212677136,NA,NA,-0.03845838639686683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173184.130606698,NA,NA,NA,-0.0013308404582579314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9173053.02876699,NA,NA,NA,NA,-0.0014291857422854548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172919.207077978,NA,NA,NA,NA,NA,-0.001458856594327429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172786.865486301,NA,NA,NA,NA,NA,NA,-0.0014427423668417205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172645.626507832,NA,NA,NA,NA,NA,NA,NA,-0.0015397608223222115,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172488.571819814,NA,NA,NA,NA,NA,NA,NA,NA,-0.0017122070819386437,NA,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172326.480904559,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0017671421881471083,NA,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172166.540083602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0017437323157842854,NA,NA,NA,NA,NA,NA
"Canada",9199204,9172026.126739135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001530863442711361,NA,NA,NA,NA,NA
"Canada",9199204,9171916.825792613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0011916772260756048,NA,NA,NA,NA
"Canada",9199204,9171806.891488118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0011985968318528606,NA,NA,NA
"Canada",9199204,9171675.15998837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0014362655178734585,NA,NA
"Canada",9199204,9171509.537424851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0018058049443436808,NA
"Canada",9199204,9171301.961218556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0022632719886228614
"China",9389260,9388207.5864103,-0.011208695783260225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386973.795520673,NA,-0.013141921695614123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386607.057564167,NA,NA,-0.003906881647841587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386586.490676884,NA,NA,NA,-2.19108855392669e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386564.840282893,NA,NA,NA,NA,-2.3065247427567215e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386541.56951481,NA,NA,NA,NA,NA,-2.479157016344047e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386516.320461046,NA,NA,NA,NA,NA,NA,-2.689920837850579e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386491.35369459,NA,NA,NA,NA,NA,NA,NA,-2.659854370201664e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386468.1762641,NA,NA,NA,NA,NA,NA,NA,NA,-2.4692326042741186e-4,NA,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386443.435654735,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.635774063231011e-4,NA,NA,NA,NA,NA,NA,NA
"China",9389260,9386414.896856606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.0404272208794936e-4,NA,NA,NA,NA,NA,NA
"China",9389260,9386383.083756698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.389270584963633e-4,NA,NA,NA,NA,NA
"China",9389260,9386348.345612999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.700908367876288e-4,NA,NA,NA,NA
"China",9389260,9386311.386262488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.937564338141186e-4,NA,NA,NA
"China",9389260,9386272.674929816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.124232734104005e-4,NA,NA
"China",9389260,9386232.79675025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.248563934550198e-4,NA
"China",9389260,9386192.141813962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.3313368811581654e-4
"FSU",17025760,17010719.1514093,-0.08834171626230791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16992979.164445255,NA,-0.10428710747701908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16987452.667515296,NA,NA,-0.03252223683956057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16986792.064869415,NA,NA,NA,-0.003888768132642717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16986098.959340923,NA,NA,NA,NA,-0.004080261451633316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16985347.70786313,NA,NA,NA,NA,NA,-0.004422742853382733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16984521.21505824,NA,NA,NA,NA,NA,NA,-0.004865916312712937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16983632.547937386,NA,NA,NA,NA,NA,NA,NA,-0.005232217673978301,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16982690.417841304,NA,NA,NA,NA,NA,NA,NA,NA,-0.005547282617091032,NA,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16981733.898708027,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005632318023485183,NA,NA,NA,NA,NA,NA,NA
"FSU",17025760,16980789.03982957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005563971759847686,NA,NA,NA,NA,NA,NA
"FSU",17025760,16979896.523044005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005256038358836257,NA,NA,NA,NA,NA
"FSU",17025760,16979083.4695767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0047883299300499615,NA,NA,NA,NA
"FSU",17025760,16978291.65994304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004663441551955305,NA,NA,NA
"FSU",17025760,16977482.28115328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004767139156114375,NA,NA
"FSU",17025760,16976568.421728786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005382773542983443,NA
"FSU",17025760,16975492.140683807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006339803299715285
"India",2973190,2971315.3981,-0.06305018851806565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2969120.57407525,NA,-0.07386708345245019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968474.93750925,NA,NA,-0.021745043688603527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968438.9846315,NA,NA,NA,-0.0012111565199868224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968386.379595,NA,NA,NA,NA,-0.0017721447795548961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968322.560049,NA,NA,NA,NA,NA,-0.002149974357734674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968251.151093,NA,NA,NA,NA,NA,NA,-0.0024057006796085467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968177.4186585,NA,NA,NA,NA,NA,NA,NA,-0.0024840362471634236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968104.8733665,NA,NA,NA,NA,NA,NA,NA,NA,-0.0024441022812293767,NA,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2968026.452704,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0026421122516162576,NA,NA,NA,NA,NA,NA,NA
"India",2973190,2967937.448329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0029987729697977805,NA,NA,NA,NA,NA,NA
"India",2973190,2967841.2601025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003240911514279521,NA,NA,NA,NA,NA
"India",2973190,2967740.1545985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003406701879893337,NA,NA,NA,NA
"India",2973190,2967635.3410645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003531762504127567,NA,NA,NA
"India",2973190,2967527.6256655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0036296709878702593,NA,NA
"India",2973190,2967414.2549775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0038203751506538097,NA
"India",2973190,2967293.3933845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004072959911050056
"Indonesia",1892555.47,1881461.101,-0.5862110345436822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1868424.399435,NA,-0.6929030612469744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1864477.553595,NA,NA,-0.21123925812538413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1864143.806455,NA,NA,NA,-0.017900303458007194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1863771.986665,NA,NA,NA,NA,-0.019945874814619735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1863336.52116,NA,NA,NA,NA,NA,-0.023364741401610267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1862820.36123,NA,NA,NA,NA,NA,NA,-0.027700843306543987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1862276.695261,NA,NA,NA,NA,NA,NA,NA,-0.029185099127915226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1861740.982177,NA,NA,NA,NA,NA,NA,NA,NA,-0.028766567576299362,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1861159.488471,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.031233867201019283,NA,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1860496.391805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.035628148479893706,NA,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1859790.0562749999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.037964896525000125,NA,NA,NA,NA,NA
"Indonesia",1892555.47,1859066.057945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03892903543371018,NA,NA,NA,NA
"Indonesia",1892555.47,1858313.1635099999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0404985305273331,NA,NA,NA
"Indonesia",1892555.47,1857523.8841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0424728956076037,NA,NA
"Indonesia",1892555.47,1856682.547865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04529342756781629,NA
"Indonesia",1892555.47,1855778.706905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04868042525845162
"JPNKOR",582543,581724.15572718,-0.1405637477096211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580764.843783627,NA,-0.16490839070516516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580481.246025319,NA,NA,-0.048831770955770626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580466.901298202,NA,NA,NA,-0.002471178391239004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580450.8354995731,NA,NA,NA,NA,-0.002767737246156532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580432.377493314,NA,NA,NA,NA,NA,-0.0031799430942780482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580411.0798553453,NA,NA,NA,NA,NA,NA,-0.003669271183781575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580389.0666993362,NA,NA,NA,NA,NA,NA,NA,-0.0037926836294444044,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580367.754101066,NA,NA,NA,NA,NA,NA,NA,NA,-0.003672122631692698,NA,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580345.5633011758,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0038235756093296658,NA,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580321.4417934262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004156404265842628,NA,NA,NA,NA,NA,NA
"JPNKOR",582543,580296.9318543919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004223510845724476,NA,NA,NA,NA,NA
"JPNKOR",582543,580273.0616684564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004113443415809659,NA,NA,NA,NA
"JPNKOR",582543,580249.1872553588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004114341105032615,NA,NA,NA
"JPNKOR",582543,580224.8792949253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004189227829598519,NA,NA
"JPNKOR",582543,580196.7289630004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00485162441830056,NA
"JPNKOR",582543,580162.4637101477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0059057990406063965
"LACA",8260251.63,8249855.578299354,-0.12585635603266088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8237621.883227846,NA,-0.1482898088990603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8233876.617761174,NA,NA,-0.045465372406772175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8233514.067618733,NA,NA,NA,-0.004403152479337535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8233130.42328012,NA,NA,NA,NA,-0.004659545553242772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8232681.595449416,NA,NA,NA,NA,NA,-0.005451484522034367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8232138.191262675,NA,NA,NA,NA,NA,NA,-0.0066005733422414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8231552.798503694,NA,NA,NA,NA,NA,NA,NA,-0.007111065744769274,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8230960.475695002,NA,NA,NA,NA,NA,NA,NA,NA,-0.007195760304179455,NA,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8230347.555452642,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007446521510701132,NA,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8229704.926187311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007808045298218769,NA,NA,NA,NA,NA,NA
"LACA",8260251.63,8229027.801630134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008227810878402853,NA,NA,NA,NA,NA
"LACA",8260251.63,8228312.990935191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008686453760697876,NA,NA,NA,NA
"LACA",8260251.63,8227568.607710044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009046608046714422,NA,NA,NA
"LACA",8260251.63,8226800.0610264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009341115465433258,NA,NA
"LACA",8260251.63,8225984.628606366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009911902732351319,NA
"LACA",8260251.63,8225107.1622646805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01066700682412769
"MENA",11963248,11955880.456662584,-0.0615848082177628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11947257.02682085,NA,-0.07212709990697119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11944726.612069046,NA,NA,-0.021179880420441055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11944632.284698643,NA,NA,NA,-7.896988643341096e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11944536.092903957,NA,NA,NA,NA,-8.053139886832206e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11944431.44247699,NA,NA,NA,NA,NA,-8.761363869846939e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11944313.937279075,NA,NA,NA,NA,NA,NA,-9.837655185251926e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11944189.53433209,NA,NA,NA,NA,NA,NA,NA,-0.0010415244244166288,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11944062.204983944,NA,NA,NA,NA,NA,NA,NA,NA,-0.0010660358978675788,NA,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11943923.263844023,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0011632653743487431,NA,NA,NA,NA,NA,NA,NA
"MENA",11963248,11943766.920651913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0013089768634344523,NA,NA,NA,NA,NA,NA
"MENA",11963248,11943600.481974471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001393519134684773,NA,NA,NA,NA,NA
"MENA",11963248,11943428.81885627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0014372811486862425,NA,NA,NA,NA
"MENA",11963248,11943261.646612383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0013997005920307615,NA,NA,NA
"MENA",11963248,11943105.442119528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0013078880583661245,NA,NA
"MENA",11963248,11942954.063816164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0012674953268843048,NA
"MENA",11963248,11942803.41732793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001261383803619065
"Mexico",1943950,1940829.5875,-0.16051917487590606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1937158.866073,NA,-0.18913156779148954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1936038.088101,NA,NA,-0.05785679180108083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935927.76483,NA,NA,NA,-0.005698403955900488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935801.570424,NA,NA,NA,NA,-0.006518549312251043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935645.475122,NA,NA,NA,NA,NA,-0.008063600339247579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935450.12575,NA,NA,NA,NA,NA,NA,-0.010092208232914679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935262.353046,NA,NA,NA,NA,NA,NA,NA,-0.00970175885710578,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1935113.377502,NA,NA,NA,NA,NA,NA,NA,NA,-0.007697950810936494,NA,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1934964.197576,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007709105199438238,NA,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1934788.8122399999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009064009360981728,NA,NA,NA,NA,NA,NA
"Mexico",1943950,1934581.2160655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01072965551519589,NA,NA,NA,NA,NA
