"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"AUNZ",-0.07417340826074703,-0.17202401622236074,-0.22903109689123013,-0.2725802194640581,-0.3041585941226166,-0.3281166494762844,-0.3445229833346386,-0.3599212062651458,-0.37257022364616255,-0.3900029209208511,-0.4079421854104148,-0.4241335735534868,-0.4388416203798595,-0.4554196574615865,-0.47311580673702336,-0.493967400601214,-0.5173676157508966
"Brazil",-0.07369934855480098,-0.20604967122110907,-0.3164062990630323,-0.38584516436387384,-0.42267747264402855,-0.4422713200531114,-0.4444730500825167,-0.43503593801712537,-0.41770098096908237,-0.40551205131434953,-0.39498397980872735,-0.38679231068705633,-0.37982047703192245,-0.3748975349585515,-0.37140383814155964,-0.3700055279314607,-0.37004214963011206
"Canada",-0.03349687916694988,-0.06373987892540622,-0.072004059192321,-0.08682021047636823,-0.1029286430128229,-0.11844739843213103,-0.1319876864130598,-0.1442788063640954,-0.15493157660693146,-0.16716589207287358,-0.17947260097793682,-0.19207523058131226,-0.20464664762640528,-0.21948342653055342,-0.23566470077271973,-0.25349956668724305,-0.2727913780620317
"China",-0.039954876277603635,-0.07692548552956646,-0.08463284752229239,-0.09273857801290752,-0.10173481977854282,-0.11334568582875848,-0.12669304815629,-0.13899182406815758,-0.15079324985199927,-0.16911194462227996,-0.19122491144765164,-0.2158449678389851,-0.24336455650488809,-0.2759694462238227,-0.3127538505657834,-0.35024377006123153,-0.3886211448605681
"FSU",-0.04562103233560766,-0.09140876829273337,-0.1125481953348606,-0.12998362304604827,-0.14228229492958544,-0.15584074651365798,-0.1693542839027895,-0.1813203198859803,-0.19098793041966156,-0.20183687705551678,-0.21192186022351844,-0.21929939483003036,-0.22486223747885115,-0.22975264594534694,-0.23395058965963722,-0.238130732877595,-0.24180312917408964
"India",-0.03672559130837305,-0.07136331439180355,-0.07561276831522523,-0.08056087096475206,-0.08397734886980146,-0.09026034684002093,-0.09589328076169412,-0.10304419717093172,-0.10934102584183591,-0.11858623191771667,-0.12805123102325178,-0.13860852976607108,-0.14905070038695456,-0.16198616812832523,-0.17605803518611074,-0.19228260897157234,-0.2096817031320808
"Indonesia",-0.3145039224814461,-0.8356418459521398,-1.1665594301789484,-1.626730690711231,-2.0887626943241866,-2.467085734873431,-2.7828130057236167,-3.0256543329965524,-3.2222407775193473,-3.4484738386364455,-3.688210274253201,-3.9122861144830434,-4.130742791684416,-4.346315856255156,-4.566312994286726,-4.8030526744498925,-5.057919996628901
"JPNKOR",-0.06966634334669708,-0.14539878628061498,-0.18563853593395185,-0.26635237776925225,-0.37017168376619614,-0.4788957413295325,-0.5900885354202079,-0.7025955932702277,-0.8161185841606966,-0.9506511014624963,-1.0999486978986672,-1.2467456064137572,-1.3955078290438072,-1.555127841255599,-1.7272425370404743,-1.910762632169416,-2.107498686060383
"LACA",-0.06876488542815196,-0.13632525309881238,-0.1573980440043421,-0.17597022877163804,-0.19078524138419484,-0.2046455628114452,-0.21526462121881362,-0.22468666792143654,-0.23173863183234555,-0.24180019920904128,-0.25151418214317545,-0.26176396971605564,-0.2710889546908568,-0.28185488353020816,-0.2926180461355399,-0.3046848041497019,-0.3167724473475353
"MENA",-0.1385331754753527,-0.39985121856257466,-0.590346254052021,-0.7481114328070193,-0.8710256193485089,-1.0411424438977912,-1.217247853374892,-1.3547981513868046,-1.46058892407267,-1.5597526089020763,-1.6459985965097568,-1.6981429877370058,-1.73063672705156,-1.7520336455017382,-1.7665777355166945,-1.7746905466076601,-1.7774612066650763
