"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"AUNZ",-0.027822677029087917,-0.04883527079275751,-0.049709367765138346,-0.05140644309330478,-0.052949599878382436,-0.05601721935024617,-0.0591992355121862,-0.06364442764571487,-0.06818200841695043,-0.07470789665048327,-0.08167752620188429,-0.09042931106987284,-0.09974996905461886,-0.11097066558407587,-0.1229949034634803,-0.1381951092357281,-0.15517697389544338
"Brazil",-0.02815412597576561,-0.05062284775874115,-0.053902037692488136,-0.05615312578086673,-0.05682430453198828,-0.057355678712067704,-0.0568078606277278,-0.05670579882594007,-0.05634156027389814,-0.05680351080235013,-0.05737664286904476,-0.05884993053671961,-0.06060883120929672,-0.06311418398691204,-0.06590312981080704,-0.06991468991069949,-0.07446852965068418
"Canada",-0.023514240245758877,-0.0407686536981422,-0.04118716071518369,-0.0420914049683585,-0.042885625290456364,-0.043981852906060936,-0.04494342036133192,-0.046253284603670064,-0.047575430732926804,-0.049810022686391786,-0.05237032273176512,-0.055497059081577316,-0.05889680708649481,-0.06274117760360909,-0.06686646873220736,-0.07225890444767513,-0.0785307698408455
"China",-0.004956651011067681,-0.00913889703449966,-0.009614062630503017,-0.010012924241942223,-0.010478865415264327,-0.010925751121382277,-0.011424158747230795,-0.011795180801144056,-0.012122748051579535,-0.012487700064678364,-0.012898016273688029,-0.013375396153347818,-0.013980867290164234,-0.014652989960062257,-0.015418194431882082,-0.01634336204600073,-0.017394239838197656
"FSU",-0.009107990064105564,-0.01692685023333418,-0.019170568948867484,-0.02101368663287584,-0.022214203620485318,-0.023084800600559063,-0.023738942049744693,-0.024960323066602896,-0.026305311774077467,-0.027830758249991483,-0.02925850268378216,-0.03078696345395482,-0.03229940962368172,-0.03407045036636358,-0.03589542446599259,-0.0383236338416415,-0.04094101799754224
"India",-0.00543957313442478,-0.009720555918135698,-0.009496663158037322,-0.009695799993514331,-0.009874229920947553,-0.01029015776191633,-0.010633819506233877,-0.011103915385690666,-0.011496516465370199,-0.012091513109857566,-0.012691757079730248,-0.013444822955532842,-0.014226047515819573,-0.015192506651184878,-0.016250762228176008,-0.017540250405301272,-0.01896248576369608
"Indonesia",-0.008070762325074199,-0.01530961630149541,-0.016565859003914163,-0.01821420488496983,-0.01980659009818142,-0.021992185091113114,-0.02431320358787792,-0.027008273797790583,-0.02977462003416198,-0.033278920127188805,-0.0371041966405361,-0.04175008313136441,-0.04682452394095815,-0.05296022508004539,-0.05971493169958375,-0.06913734699725005,-0.08019387076870776
"JPNKOR",-0.02296240113287551,-0.0405265971952562,-0.04285732198716641,-0.04510211210104753,-0.047584001687006605,-0.050458123520535914,-0.05367077197355741,-0.0567838329691539,-0.05993217165985998,-0.06367523351342719,-0.06793742704723771,-0.07275828211126267,-0.07815206528544172,-0.08430460447370614,-0.0912393387234478,-0.09942277249863629,-0.1087315716457038
"LACA",-0.023045859385528722,-0.04050588260950949,-0.04099357354603317,-0.04223374874712249,-0.043451999603871805,-0.04529208493477821,-0.046907635035742246,-0.049147069493726825,-0.05127463672363053,-0.054179418362154674,-0.05700961044502462,-0.060783053800717024,-0.0646717903062477,-0.069466086145209,-0.07443929962394069,-0.08111819734293313,-0.08838330789479043
"MENA",-0.0012701726840980143,-0.00225714211180561,-0.002291655304764717,-0.0023269270059911307,-0.002342424806500709,-0.0024483981891476603,-0.002582215886259842,-0.0027110495545823454,-0.00282137527239934,-0.0029872244376560886,-0.0031643376037560067,-0.0034050690659204186,-0.003669500286873628,-0.004010594260395184,-0.004379603516868613,-0.0048410721765868026,-0.005331856082158026
"Mexico",-0.010883500958680514,-0.019482177853780147,-0.020343758796703693,-0.021605767042176538,-0.022856817417082897,-0.024525582039103266,-0.02609385395707653,-0.02808006485880421,-0.03008471883064745,-0.0327698074409688,-0.03563880420976995,-0.03925946144249792,-0.04313419918169359,-0.047883117848013246,-0.053084150335158675,-0.05975613528201862,-0.06728430423498244
"REastAsia",-0.016368213381834362,-0.02983629897324036,-0.031012919893547153,-0.03256456488559545,-0.03381587725814761,-0.03629484752241119,-0.0393263170661573,-0.042969953244775816,-0.04674365201250419,-0.05166044329455444,-0.05695198917591293,-0.06334730839787639,-0.07025024575029182,-0.07863794755431641,-0.08770859310380796,-0.0996036828583402,-0.1128067516637632
"REurope",-0.09576912651566571,-0.1619162979913713,-0.15825884946646385,-0.15692435512261182,-0.15672849731456218,-0.15924006878288433,-0.1627847691099249,-0.1688426032212198,-0.17560517249490815,-0.18443313568076158,-0.19395390106287103,-0.20546976582377363,-0.21826330421801377,-0.23278532049175737,-0.24839167201040624,-0.26629631455299396,-0.2860785290943135
"RSouthAsia",-0.014623748486664034,-0.026910362500054408,-0.028029346446878378,-0.02924652103232228,-0.029529545130169144,-0.030766019660466437,-0.031750693067944535,-0.03338470338579702,-0.03472091927723131,-0.036880666471639234,-0.038837200586994136,-0.04160381357610765,-0.04424110833217698,-0.04766797070020479,-0.05107252886267233,-0.05560100835717563,-0.06027552564581429
"SAfrica",-8.034476356333364e-4,-0.0015333108890125402,-0.001784173737973127,-0.001991344345231294,-0.0021017855233895766,-0.0022200425833229787,-0.002283153758642076,-0.002357182023993154,-0.002398723268048908,-0.0024866469261808355,-0.0025675683282377904,-0.0026983806099445395,-0.002831247105505863,-0.003007286358458483,-0.0031838743236756173,-0.0034070859251777996,-0.00363748378396922
"SSA",-0.00517627208517224,-0.010503219256874363,-0.01233075118118876,-0.014522781428971676,-0.015989838913399446,-0.018425208591521525,-0.020465963158389222,-0.02331139794277126,-0.025572712349763993,-0.028884354796521183,-0.031622327379110526,-0.03539683635226387,-0.03861343865336764,-0.04284840305369686,-0.04654416763351099,-0.05174547621268344,-0.056583746104299504
"USA",-0.016627443415395682,-0.029298020825585525,-0.030340559932040545,-0.03179475155028477,-0.033639530233919857,-0.03581256079536743,-0.03812471415537422,-0.040601220921665515,-0.042997091545904365,-0.046110352135053656,-0.04948857564451847,-0.0534460154680616,-0.05767981523122634,-0.06248925040331921,-0.06752694950700189,-0.07388569627266861,-0.08091149870448344
"bel",-0.0015463745063892809,-0.0026447242482241506,-0.002639481902522167,-0.0027193097044242442,-0.0028677880524852206,-0.0030586713829827694,-0.0032761276580361987,-0.003505285474203479,-0.003729889337222847,-0.00397181648006395,-0.004212738400000138,-0.004468697877035854,-0.004735585896176175,-0.005013923663599318,-0.005301662633461213,-0.005627208302894093,-0.0059852006625393805
"bgr",-4.223179767337548e-4,-7.556339348790964e-4,-7.8013709324809e-4,-8.075825814080062e-4,-8.41086102687516e-4,-8.942300919079216e-4,-9.592294814786406e-4,-0.0010558533866000808,-0.0011659458046597848,-0.0013024857312582405,-0.0014518118329864826,-0.0016397689328262466,-0.0018498387116205883,-0.0021056912713479647,-0.002385704246776754,-0.0028275345337336333,-0.003358296353273005
"cyp",-0.0014173750181090128,-0.002401226267234602,-0.002309669595235153,-0.0022852857847643904,-0.002292449629259785,-0.002382422283231378,-0.002507795252881806,-0.0026515292375850485,-0.0027909357584010586,-0.0032806709394983535,-0.003927901862887939,-0.005454046701003357,-0.007428595059200127,-0.010378353880369229,-0.013830723290797486,-0.017486229106389306,-0.02118109998242579
"deu",-0.004402545410087111,-0.007538288628350376,-0.007707440972060109,-0.007901594949011326,-0.008091724950975987,-0.008402599504309105,-0.008767182814972685,-0.00919136282295785,-0.009660412658218931,-0.01023016084075179,-0.010857053854018694,-0.011538034484248616,-0.012263233441711652,-0.013033555124097873,-0.013872577306672795,-0.014891111289228043,-0.01608569869647747
"dnk",-0.07339815565980956,-0.1273317470801505,-0.13007879837998448,-0.13469826018223108,-0.14097330349286397,-0.15236534950993086,-0.16561326991103575,-0.1812017966165036,-0.1971436764084844,-0.21552545487667496,-0.23456552413704257,-0.256975687715677,-0.2813202406541482,-0.3089691461136246,-0.3386717555598051,-0.37424784770925257,-0.414032663076469
"esp",-0.001918928880817461,-0.003258171073605709,-0.0032046274363595195,-0.0032551160082161523,-0.0033631637539666137,-0.0035805046440184896,-0.0038354611543334194,-0.004204670343943562,-0.0046157904599497535,-0.005223454160552254,-0.005927381774351037,-0.006862457101575181,-0.007948141182689827,-0.009299556657238472,-0.01083495433051862,-0.012739064844291548,-0.0148984564507737
"est",-0.019957590251307167,-0.03655732309152393,-0.039933824658922035,-0.04247845692079144,-0.04446600029499592,-0.048807866035771585,-0.054987755867386134,-0.06143357715193698,-0.06808452295161693,-0.0772790214992991,-0.08790017217580326,-0.09851437550413289,-0.10941590911539567,-0.12386517437540379,-0.14100748272757313,-0.1668406987563653,-0.19876413678657778
"fin",-0.04451613478019256,-0.07618763313482768,-0.07682459618196802,-0.07640820025627271,-0.07557779448302826,-0.07687309007436971,-0.07921136704063247,-0.08184922052313359,-0.0841916414487387,-0.08737671402304636,-0.0907336054388308,-0.09494534383881481,-0.09965482366710576,-0.10397548639733412,-0.10803178164066063,-0.11607149403021211,-0.12653718644302092
"fra",-0.0038690530312024407,-0.006667328668574779,-0.006739292350343984,-0.00693894609675727,-0.007237857587272245,-0.007654704136772494,-0.008111246021946794,-0.008612865355361876,-0.009098103015736658,-0.009691862933036699,-0.010313772787573505,-0.01102170609851294,-0.011759919339826563,-0.012603665796584451,-0.013489447395997889,-0.014495983676243718,-0.01557617900076469
"gbr",-0.01778793033854198,-0.03025146942714496,-0.029813942956591344,-0.02988123400056164,-0.030206514307062893,-0.030867920211419264,-0.031459431704261576,-0.03220930639069586,-0.03288126981101369,-0.033988071477797366,-0.03520866031241354,-0.03676331171068581,-0.03849792477456093,-0.04052978007913488,-0.04272521112036465,-0.04540277200500986,-0.04839065535944265
"grc",-0.004265788074253596,-0.007338815417567979,-0.007255011805862299,-0.007524403149861136,-0.008054447884631166,-0.008815710000031896,-0.009671544756717498,-0.010801628632872706,-0.012058290528216276,-0.013800264276331298,-0.015818584526106072,-0.018920224549801024,-0.022729483737582434,-0.028013886327493687,-0.034265395069044136,-0.04145204351891918,-0.049308538539372115
"hrv",-0.010266606630759956,-0.016866077491839437,-0.01539699478074752,-0.015056457450068894,-0.01558846427659466,-0.01658084285971473,-0.018000082619029634,-0.019668892924229464,-0.021554950973401432,-0.023896059078443166,-0.026544317558019337,-0.029371472085981676,-0.03235635589768915,-0.035199263890195454,-0.03797633644357923,-0.04097653617236574,-0.044087957452887405
"irl",-0.031777206028937854,-0.05263197797851227,-0.048751104640321063,-0.047470741251143256,-0.04785356853648226,-0.0483160799561233,-0.04825476114606042,-0.049053981539215474,-0.05020836321842914,-0.05247555595438991,-0.055443536715538144,-0.059087402672786116,-0.06343510584354561,-0.06831152219667347,-0.07373608367317042,-0.08056129377543852,-0.08842726044028248
