"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"AUNZ",-0.05517610378933391,-0.09612090380196614,-0.09691779951793711,-0.09863167952438578,-0.09989773401630764,-0.10293178416841409,-0.10591302363346378,-0.11079646340926841,-0.11589797348183772,-0.12309763230982096,-0.13065063701424018,-0.13925065802560255,-0.1480627151587366,-0.1581456352531485,-0.168800323040319,-0.18118242752125369,-0.19470296507855256
"Brazil",-0.030499922636872956,-0.05405107814587806,-0.05651059845821482,-0.05747798473609844,-0.05676830179318637,-0.05558187834903139,-0.05340029718466921,-0.05143004996712719,-0.049316406569677174,-0.04790466981540176,-0.046730561074947996,-0.04589842435047675,-0.045234242221148246,-0.044819292889086704,-0.0445688171036962,-0.044574209320780156,-0.04474714279014691
"Canada",-0.02893288197608479,-0.049390664220072544,-0.04886095704004223,-0.048824229329724744,-0.04871775526438249,-0.048822991881547484,-0.04880152661099757,-0.048954479816543106,-0.04909790049919538,-0.04980462443845424,-0.050733221428167496,-0.051912394057085365,-0.05326180130623692,-0.0548175549272667,-0.05656743325577196,-0.05859746383612974,-0.06094323895321496
"China",-0.034990484961838764,-0.06360149398062509,-0.06588077734260844,-0.06720524424786989,-0.06885313950387717,-0.07006547464649682,-0.07150335215633241,-0.07182657483487676,-0.07175439537000505,-0.07174284255927477,-0.07195132059322207,-0.07216803588935283,-0.0728646411242817,-0.07357123511566588,-0.0745394113758957,-0.07546914086671297,-0.0764777978111919
"FSU",-0.03802035605435794,-0.0691827263677558,-0.07635364446754167,-0.08137332360793614,-0.08376908941907235,-0.08500009806163833,-0.0855610384161154,-0.08592002166475377,-0.0857866474672897,-0.0862997280282829,-0.08679922241260352,-0.08672538753569103,-0.0863352475964918,-0.08589584929726835,-0.08540216738792683,-0.08500495071188663,-0.08456078962034708
"India",-0.029371797836796887,-0.05183462421255447,-0.04997569967932769,-0.05013303662880775,-0.05024971124738542,-0.05127321591110734,-0.051956703234468105,-0.05295738741714073,-0.05359286020775178,-0.05474693499201155,-0.05586560298515009,-0.057150395915273045,-0.0584335546376713,-0.05994414159837813,-0.061651817719843294,-0.06353811387902475,-0.06562993190216693
"Indonesia",-0.16116689169042298,-0.30037423650173256,-0.31934055680133966,-0.341934325656601,-0.36277300881965013,-0.38850866801966033,-0.4149591705286171,-0.4407207656902723,-0.4652267415861555,-0.4944378864594423,-0.5260061326158638,-0.5558143739088695,-0.5851828438246387,-0.6136877351895165,-0.6426391921421026,-0.6787934832825693,-0.7204399202506706
"JPNKOR",-0.04981098167972098,-0.08469731074136622,-0.0850165791104529,-0.08526549632331681,-0.0860831027048703,-0.08706396061581856,-0.08839184099045383,-0.08973111419490198,-0.09127495468851388,-0.09319174541850828,-0.09557843683427603,-0.09791719360465745,-0.10051169642232294,-0.103663152398914,-0.10750276228668199,-0.11155810202718719,-0.11603334882339666
"LACA",-0.04415146305764006,-0.077903754215069565,-0.07922853745869762,-0.08148122300319915,-0.08347862369897374,-0.0862108822581753,-0.08838033350012653,-0.0908064803497588,-0.09273394133342272,-0.09557805591822177,-0.09823272307790676,-0.10104045068274337,-0.10353401854720223,-0.10639510439826028,-0.10922412906086976,-0.11225246381946219,-0.11520006445896458
"MENA",-0.037723820661828,-0.06637159773045243,-0.06659888255633462,-0.06738997298207927,-0.06785278985873555,-0.06881246649651507,-0.06978835224477065,-0.0709766690237923,-0.07199765778050926,-0.07363501368473635,-0.07531987702011911,-0.07699294221800157,-0.07861577541991016,-0.08034443363357235,-0.08206377831361245,-0.08371341745492256,-0.08519044392337749
