"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"AUNZ",-0.05921868330560631,-0.10432033316694067,-0.10668959336649353,-0.11103645633341319,-0.1150771309969878,-0.12290015297927726,-0.1310863793612227,-0.14245174156435336,-0.15409459409603254,-0.17066808831490698,-0.18834861418626225,-0.21056230562256362,-0.23421415501543308,-0.2622600355589588,-0.2920930427046997,-0.3289417347824508,-0.3696969274726958
"Brazil",-0.031917320100449675,-0.05732038676101725,-0.06094344949210129,-0.06340864874674335,-0.06409967283985685,-0.06469644271664965,-0.06410463409182166,-0.0640982220110553,-0.06382138943357152,-0.06454142806202601,-0.0653996482069985,-0.06731076594905794,-0.06954604137656695,-0.07273565842554897,-0.07628599083695509,-0.08140741916997651,-0.08722158900911214
"Canada",-0.031068545713308637,-0.05377117957884314,-0.054197464703187315,-0.05528788519594263,-0.05625421490671467,-0.05763616553107198,-0.05885535518856955,-0.060574674151703256,-0.06233199025940106,-0.06529085037751958,-0.06867798150896887,-0.072840649524053,-0.07737684169788484,-0.08261534345732624,-0.08828494201154058,-0.0957459291788254,-0.1044324925458584
"China",-0.03767067311641892,-0.06979547257978114,-0.07381928343617172,-0.0773614252555399,-0.08144655356295827,-0.08569814297025857,-0.09048999974510252,-0.09449015665180527,-0.09823863421071222,-0.10250382765272237,-0.10723364475583308,-0.11281158998613927,-0.11963870087595696,-0.12727274036501424,-0.1358593125503682,-0.1461277231069258,-0.1576804738596116
"FSU",-0.04106835766221062,-0.07600802909731863,-0.08566430829071159,-0.09308991569159097,-0.09749167510098022,-0.09790652285942558,-0.09622785261422795,-0.10150665672725712,-0.10974211369525477,-0.11605246805664882,-0.12053207712260372,-0.125029500572571,-0.1293253095787983,-0.13393245601089898,-0.13845538348521425,-0.1445410734710717,-0.15106255108288114
"India",-0.032003555640258696,-0.05765647484587966,-0.056812798855943036,-0.05865956722054255,-0.06033407024815807,-0.0637068185601386,-0.06662377659442109,-0.07051370879188612,-0.07389233316873467,-0.07881522897896787,-0.0837919927039188,-0.08972365268539173,-0.09575666660895932,-0.10311525998625282,-0.11109813702776528,-0.12065797968430214,-0.13110059003743624
"Indonesia",-0.1751436097062964,-0.3314620912671984,-0.3580350894596962,-0.3948666017620339,-0.4310758412555571,-0.47753560674476114,-0.5257903864888558,-0.5794951947478477,-0.6336488099331516,-0.698892459741407,-0.7688410902349174,-0.848456748427262,-0.9332628978827029,-1.0297835937437716,-1.1335929699071268,-1.259248478524666,-1.399187405804725
"JPNKOR",-0.052862086102722916,-0.09085466187251923,-0.09262664023116374,-0.09438591430824816,-0.09678552906614568,-0.10004271609487247,-0.10406052626655837,-0.10829098138637194,-0.11285712198518816,-0.11836966942003757,-0.12475635292197307,-0.13189867493486052,-0.1399137777741477,-0.14911399782806534,-0.15958416891126426,-0.17176352489444158,-0.18556791762067704
"LACA",-0.046669349565053864,-0.08353071274589396,-0.08643270751962362,-0.09109412568323316,-0.09558405575077478,-0.1021251306471016,-0.10823980488242624,-0.1159801735708954,-0.12333786756127951,-0.13271100095817445,-0.14179243009909692,-0.15334463971019563,-0.1651094756813576,-0.17911948240986186,-0.19345867929153604,-0.2111103975223516,-0.2296637663288803
"MENA",-0.039716941937517625,-0.07063444259706175,-0.07179374942060113,-0.07398515524934535,-0.07584836930203398,-0.0782229753628183,-0.08049334664574914,-0.08416608891766986,-0.08804126629616826,-0.09309197561863103,-0.09822010279281201,-0.10455748486081218,-0.11128001508067253,-0.11882805818833608,-0.12651902485698585,-0.13513395332853673,-0.14381090031760912
