"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"fra",-0.09192434595544086,-0.15741257427536182,-0.1577917859624245,-0.16241764668513126,-0.17001766339239666,-0.18014490338444933,-0.19105550945458516,-0.20101569042704215,-0.2095581507084998,-0.2253007753536984,-0.24424614161009384,-0.2638125240440159,-0.2831943010378368,-0.3057885887563172,-0.3297182268714782,-0.35890036322102636,-0.3911539275066156
"gbr",-0.11349068054687939,-0.19195023573799208,-0.1878039045422275,-0.18652594893371344,-0.18682216036890464,-0.1886862759482022,-0.19003649276431167,-0.19224285074161962,-0.19408298253127398,-0.19820987470853257,-0.20299577306682748,-0.20922676740966484,-0.2163348779569696,-0.22513361016639477,-0.2349418833287653,-0.2478532974716119,-0.26277332024514655
"grc",-0.11018866512091385,-0.18695214494093282,-0.18151025212062022,-0.18402023651815647,-0.19268633511774214,-0.20437334545420072,-0.2172618863145459,-0.23359306136204738,-0.25156139998467886,-0.27590899143890013,-0.3041097920724045,-0.3372849217325946,-0.3746566527875528,-0.4198638886019901,-0.4708687327710792,-0.5302477715482201,-0.5959883138072608
"hrv",-0.03566966413738326,-0.057486562239827954,-0.05107214703692353,-0.048430216943984306,-0.048659130730055455,-0.049884493354501735,-0.052189572532723716,-0.055088979290696116,-0.05855132017039688,-0.06268423216695407,-0.06731583568840849,-0.07212035666949168,-0.07715415372395729,-0.08253814821735928,-0.0882146401129158,-0.094814669323028955,-0.10193855730208368
"irl",-0.078257246581237,-0.1293344120758655,-0.1194658868110321,-0.11610357533610172,-0.1168822182510798,-0.11823745768592131,-0.11847329958695196,-0.12113225849239573,-0.12477269705597482,-0.1310796098329292,-0.1390527366364247,-0.14866319676341,-0.16000048301759717,-0.17403718688301373,-0.1902645871488584,-0.20997011869042792,-0.23226353750488427
"ita",-0.03958369362304648,-0.06711587004301078,-0.06637651736649541,-0.0671671082899894,-0.06921555744978658,-0.07273878383163845,-0.07704325875498297,-0.08254559828797525,-0.08870953042644514,-0.09707501843548849,-0.10677433651585799,-0.11909940049731338,-0.13333990123080008,-0.15030050361449776,-0.16923144080375208,-0.19287430695015262,-0.2200823387542683
"ltu",-0.05667238767577132,-0.09658167242686533,-0.09481511036250057,-0.09622660807021566,-0.10100570592419533,-0.10748184301367925,-0.11626666616493253,-0.12547897755129656,-0.13575137350990696,-0.14897369656943216,-0.1644760240827159,-0.18190112313863915,-0.20111559846153204,-0.22193526433257338,-0.24405275247815217,-0.27703598140154106,-0.31698861301490133
"lva",-0.09437327854552313,-0.1667479979752695,-0.1725949993140019,-0.17989018468820284,-0.1895716957372895,-0.20348109681217474,-0.22148419070160408,-0.24160917264622883,-0.2630785455587814,-0.28922124136107064,-0.3177076766678,-0.3506563836480514,-0.3870989540187275,-0.428860202431125,-0.47405579656972785,-0.5464458508979919,-0.6346544856560943
"mlt",-7.462765449384179e-4,-0.0012455665161836826,-0.0011569718212478541,-0.0011409670046869103,-0.0011716037428000092,-0.0012230859101070024,-0.0013014057424820535,-0.001379218222363754,-0.0014622402376374133,-0.0016483060401473182,-0.0018974293767848316,-0.003814930216972101,-0.006771523224424758,-0.010639594763472981,-0.015103210717792859,-0.019533336157817605,-0.02388681957630201
"nld",-262293689.76182294,-5230730459619.376,-4703874864454.741,-4670675283378.898,-5042233161222.397,-5683370513718.261,-6475827090528.807,-7453964677347.696,-8584842484362.76,-9988303435563.059,-11611541310044.344,-13674972707817.84,-16233165198469.498,-19391396356598.914,-23179950285551.98,-27785178058616.21,-33171242734884.34
"pol",-0.044430170547105075,-0.07630444799074931,-0.07529631915258461,-0.07568381551406045,-0.07739102740422776,-0.08049494789653666,-0.08544527799870805,-0.09121556845674839,-0.09792374158543726,-0.10634411044095904,-0.11623625555733375,-0.12729731659795185,-0.13981244371227275,-0.15346805218459103,-0.16818177799655665,-0.18860564923386391,-0.21280954364533144
"prt",-0.019563801959288085,-0.03304087194131444,-0.031982980943623396,-0.03213866609439453,-0.033054333166060434,-0.03485051706102471,-0.03701415808524677,-0.03965774946329548,-0.04250231579805419,-0.04727054325229796,-0.05315242690407951,-0.05989880216141774,-0.06737360102998524,-0.07696512508668096,-0.0880957786421388,-0.10246876463756438,-0.11921817803938195
"rou",-0.004188816741401702,-0.007412564562991886,-0.007609685703013902,-0.007951045707421667,-0.008448675661898442,-0.009131883016466613,-0.010028683325202792,-0.010982727834729644,-0.012030003491658725,-0.013389344010017457,-0.01498377273482232,-0.017111434652905544,-0.019648987571074805,-0.023081393015000895,-0.027122848420346735,-0.03137060966733607,-0.03571270044805397
"svn",-0.010560794893477166,-0.017759909041603628,-0.017108789057251883,-0.017051177912252857,-0.01746991058942937,-0.018197069237857466,-0.019184254402515588,-0.020287840455202044,-0.02141258367587273,-0.02278489862098665,-0.024302071576909334,-0.02605283229127897,-0.028003764733774972,-0.03029011857333952,-0.03286504153975356,-0.035947468339470046,-0.03944565107638631
"swe",-0.08534062449879753,-0.14561524253443592,-0.1439349368121623,-0.14421707019232066,-0.1458731685681336,-0.15227809484105181,-0.16122262166161638,-0.17207726590164896,-0.18310497663909242,-0.19700773685568107,-0.2115874855934674,-0.2292474358229324,-0.24836296614960673,-0.27024612842438955,-0.2935107452217034,-0.33124091732794625,-0.3776609769378658
