"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"irl",-0.030943628011947943,-0.05077824847760093,-0.04642903570727386,-0.04464601668592305,-0.04450606451326111,-0.04410564065324696,-0.0431442150291228,-0.04298024537086054,-0.04320136315961731,-0.04418287179628333,-0.04569657180201192,-0.04768936093452192,-0.050228577940014674,-0.053401618265702666,-0.05714328696202475,-0.0616123407989555,-0.066669225645688
"ita",-0.0014885447957357911,-0.0025005579121883947,-0.0024393774635034227,-0.0024438961444772644,-0.002500137639671607,-0.002602120529338059,-0.0027289562852361726,-0.0028892000569991083,-0.0030685850162193162,-0.003297144262548457,-0.003556967467699401,-0.003868168713061504,-0.004221710485030616,-0.004668036270005782,-0.005181361404960061,-0.005832399885685735,-0.006588293970344328
"ltu",-0.004188043518027484,-0.007089711403052146,-0.006894511778321455,-0.006937345533686301,-0.007227666124742793,-0.007641406095915126,-0.008220688225146766,-0.008834518636746669,-0.009525655514153186,-0.010409184363491253,-0.011442911755521479,-0.012583365929208501,-0.013829588911318247,-0.01519796939507545,-0.016663318680654182,-0.01836808539814605,-0.020210373441764684
"lva",-0.017388919664851343,-0.030202063377471333,-0.030563226131685717,-0.031202557449339086,-0.03228689011638419,-0.033819901341503034,-0.03589816029673232,-0.03822603861365348,-0.04073106598369014,-0.04364009536889091,-0.04674047844130946,-0.050006595689244815,-0.05349214661006796,-0.05768159858453581,-0.06234017279024284,-0.06737529606641868,-0.07252888176200178
"mlt",-3.470429237095729e-4,-5.793513465746081e-4,-5.382925835073493e-4,-5.335781622872737e-4,-5.515565930980237e-4,-5.795492274307534e-4,-6.202901929319715e-4,-6.589866761164132e-4,-6.990971519571509e-4,-7.450583638379804e-4,-7.954041513213994e-4,-8.463302520134164e-4,-8.999689734667804e-4,-9.532790085864384e-4,-0.0010084858253711637,-0.0011112740198715443,-0.0012430820674036447
"nld",-361252844.9950755,-8900543216456.445,-8037810029255.284,-7990698671982.66,-8645090829139.307,-9749367952265.42,-11159569075329.16,-12907282195119.186,-14971844068142.883,-17524474211826.459,-20541877390688.75,-24399313188375.12,-29224067138975.69,-35246159254673.59,-42635041413629.98,-51612297980122.92,-62598264318670.53
"pol",-4.549940121445495e-4,-7.752779824898859e-4,-7.568811530522801e-4,-7.538048116706442e-4,-7.648185207043134e-4,-7.87810792968191e-4,-8.279743888617297e-4,-8.729455864164848e-4,-9.251304339596977e-4,-9.880052782462734e-4,-0.0010612951648392155,-0.0011409533592354748,-0.0012307934572963752,-0.0013275286179670331,-0.001431310002342201,-0.0015493962952417561,-0.001676524192495421
"prt",-0.007933725544806425,-0.013226459381110445,-0.01257023671280555,-0.01234109781469428,-0.012399324531064959,-0.012672970560634322,-0.013045229854102836,-0.013627674783200927,-0.014316847425599466,-0.01521535278258268,-0.016256859063101814,-0.017505975085208014,-0.018949777269872126,-0.020413883315872905,-0.021956878976103766,-0.024345000188930044,-0.027346897771030054
"rou",-0.003446831607401002,-0.005942571026829047,-0.005900938380121179,-0.00595454964747999,-0.006124965442111385,-0.006391606257249993,-0.006789567090415005,-0.007215471920629657,-0.007697466790779206,-0.008272129652386884,-0.00892893203868761,-0.009665911862655197,-0.010488197239533203,-0.01140198677876958,-0.012383638189628066,-0.013463905577570934,-0.014594133806822285
"svn",-2.2501783785155993e-4,-3.7613866142871544e-4,-3.5925161002703376e-4,-3.571606471575173e-4,-3.662146638827579e-4,-3.806599755185047e-4,-3.9998102697724747e-4,-4.194924890454921e-4,-4.382768312938268e-4,-4.6071014262460963e-4,-4.854081205873939e-4,-5.121343334968387e-4,-5.413535727916141e-4,-5.740513154384175e-4,-6.104984758947829e-4,-6.527554988644546e-4,-7.004129442877982e-4
"swe",-0.019019115609464343,-0.03187410443534766,-0.03070859917431168,-0.03010198329085334,-0.029889629487511726,-0.030353442083275173,-0.03121632834198751,-0.03220456823854745,-0.03314899643293012,-0.0344505033036957,-0.03584031860911496,-0.037440818783740504,-0.03915596277807021,-0.04125476881859935,-0.04357559302247127,-0.04622166140773043,-0.04911974992918289
