"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Mexico",-0.08587420258093781,-0.14865912099997214,-0.14886242162243102,-0.1508591653797242,-0.1528835742357737,-0.155999967718079,-0.1583544268117798,-0.16223488056547053,-0.1662777315858177,-0.17253079146261063,-0.17946969594143658,-0.18824846068129508,-0.19768001030671112,-0.2102186678854423,-0.22459387812908682,-0.2421021008569335,-0.2616537772942573
"REastAsia",-0.05880405087517193,-0.10434982158220585,-0.10522119218849824,-0.10740634422593542,-0.1089543110534108,-0.11395332421690885,-0.1206709036994269,-0.1283285503017373,-0.13610562292294404,-0.14611880379480358,-0.15684989122305426,-0.168807043614283,-0.18134861445586736,-0.19593399945803114,-0.2114673215656726,-0.22740319297011036,-0.2431272412624197
"REurope",-0.23206337446459724,-0.3862249678385443,-0.36929466603561334,-0.35832472192911524,-0.35077309762222564,-0.3460924263071097,-0.3426978737291919,-0.34363500466622066,-0.34620066291884966,-0.35139490070200674,-0.3577139635655424,-0.3658587097136512,-0.3756786524985123,-0.38829240798998743,-0.4029493228531411,-0.41443402297011156,-0.42503708155994246
"RSouthAsia",-0.29988102477910283,-0.5445336926719002,-0.5597293971645434,-0.5690640392160051,-0.559912141421226,-0.5624953858832549,-0.5609937784936903,-0.564966868812744,-0.5643933376782706,-0.5722993181298874,-0.577835498705892,-0.5869585960891821,-0.5933334065849172,-0.6042569253254082,-0.6146523599517617,-0.6278783106495323,-0.640226733588567
"SAfrica",-6.059054683427156e-4,-0.0011202605150306688,-0.0012562615946842826,-0.0013495001828345288,-0.0013766780393997813,-0.001386208468423522,-0.0013596394033532633,-0.001336130170537242,-0.001300142807303395,-0.0012880710551388397,-0.0012777826501997325,-0.0012981272720646864,-0.0013258887290978905,-0.0013948037710376227,-0.001475218692126301,-0.0015581818874177422,-0.0016358987596665209
"SSA",-0.03504849952629119,-0.0684014582388981,-0.07739539259425943,-0.08715016508219486,-0.09262207341134143,-0.10239654011008348,-0.11014730873226686,-0.12097318138725166,-0.12892754102293846,-0.14066399426039267,-0.14969593557493388,-0.16116652540443255,-0.1698882323881601,-0.18179512102984852,-0.19161636462454723,-0.2031180980038405,-0.21225095407568784
"USA",-0.06322245135648163,-0.10953994762770147,-0.1109740314391372,-0.11398348696787242,-0.11851938076274937,-0.1232491291646709,-0.12805178071156886,-0.1332820119028577,-0.13830783013895065,-0.14445537673156705,-0.1509288299164635,-0.1581903562605902,-0.16586281508558232,-0.17423416887263343,-0.18284453746945095,-0.1924340604766983,-0.20245881511994357
"bel",-0.11018955083149651,-0.1856147551071219,-0.18138984614745057,-0.1834414111627214,-0.19047886113697787,-0.1985446760088938,-0.20748189006709605,-0.21662200804202225,-0.225349504252903,-0.2344131343217981,-0.24318518940931177,-0.253016752352786,-0.26369170830330413,-0.2758649524949086,-0.2891365176325822,-0.30119828736936416,-0.3130557766023223
"bgr",-0.006856286901202324,-0.011743570128608383,-0.011481908273380803,-0.011344664144852246,-0.011355827827419507,-0.011431141039197623,-0.011585945441838774,-0.011731847740859003,-0.01186907155206196,-0.012001551280060863,-0.01214695287290457,-0.012208054819173864,-0.012247159923561846,-0.012304856851297341,-0.012385361287770014,-0.012518855223142555,-0.012682738671632166
"cyp",-0.04033755337918832,-0.06574661725243791,-0.05991845742130408,-0.056918535277639126,-0.05538349461261527,-0.05487296017033794,-0.05490901224667333,-0.05524108685024398,-0.05559598611095673,-0.05657716761288123,-0.05778895024408648,-0.059223831418109274,-0.06089495001359024,-0.06257429114170376,-0.0643429219233993,-0.06586618468923389,-0.06725454773286454
"deu",-0.13043825873284565,-0.2192362637845724,-0.2181074917361192,-0.21903226614614635,-0.22079236721667117,-0.22374265979588914,-0.22713408407994962,-0.2317886914326439,-0.2375670662347451,-0.24442302529982252,-0.2519871551200925,-0.26060100126298336,-0.2702060051877231,-0.2819759026884139,-0.29599920102124644,-0.30784152692120426,-0.31947208482830947
