"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Mexico",-0.011105765304086912,-0.019890195018057444,-0.020782721070855548,-0.022049292522841046,-0.02329071735683863,-0.024868462958249626,-0.026312278629536667,-0.02806660135492578,-0.029801518474259492,-0.032172890780757246,-0.03472282654573,-0.03784372077733078,-0.04114351070345634,-0.044977948237823195,-0.04909663637273631,-0.053937177108842604,-0.05922553286166199
"REastAsia",-0.016899231281153337,-0.030820027108124926,-0.032053645186791435,-0.033541504056933125,-0.034680149037702446,-0.03703944947914817,-0.03995825199967218,-0.04335110944858611,-0.046818690729888424,-0.05123992584148418,-0.0559593175792128,-0.0615016791995493,-0.06742312206003964,-0.07400592283279828,-0.08085094819624272,-0.08973541909718108,-0.0995576492217376
"REurope",-0.09649061546935789,-0.16291402451271697,-0.15892751789133852,-0.1576545358008441,-0.15770453525350003,-0.16008890393462982,-0.16332191499337512,-0.16871004794101196,-0.17464980962189625,-0.18219723201428062,-0.19024621229825067,-0.19965528387406728,-0.2100342258856358,-0.2213131832783044,-0.23325240377346512,-0.2470212159144447,-0.26239426346382766
"RSouthAsia",-0.014769062986697001,-0.02720064925934018,-0.028357110648835615,-0.029572826651647066,-0.029832272164376228,-0.03099509277135759,-0.03189372117358147,-0.033359697643686737,-0.03451415234544397,-0.03631155983830903,-0.03787025159853741,-0.04001304285603524,-0.04198848137454414,-0.04439483181960524,-0.04669194082964623,-0.04961553091368254,-0.05255197508100551
"SAfrica",-8.051205471981682e-4,-0.0015345245007458708,-0.001782990904752868,-0.0019864168524397208,-0.00209304265345045,-0.0022030160305885893,-0.0022572679834631515,-0.0023123176990824668,-0.0023331705381157697,-0.002398374374423806,-0.002458510027480987,-0.0025412623727016914,-0.0026176922180431994,-0.002712543802474432,-0.002802145185332172,-0.002913413412497512,-0.0030260108631718907
"SSA",-0.005494880335465968,-0.011114298342917994,-0.013010152050496604,-0.015271675045114286,-0.016771947098048745,-0.01924053955427718,-0.021292478559886696,-0.024044936895351032,-0.026172375059008157,-0.029263079465724484,-0.03176989558775212,-0.03513079697095023,-0.03791542899017619,-0.04134877752708377,-0.04419444601799771,-0.04785644653907406,-0.051047317026287065
"USA",-0.016820006493589723,-0.02965853750031,-0.030742316866438912,-0.0321840988573463,-0.03399276021750497,-0.03602631866507222,-0.038148107896007755,-0.04023046163312838,-0.04213529298127128,-0.04464623373211518,-0.047382276896623665,-0.050350240898411336,-0.05341920587652593,-0.05668115711963129,-0.05998609598429905,-0.06354656687143079,-0.06720092461633964
"bel",-0.0015888838672650785,-0.002712761694656507,-0.00270088361030707,-0.002783106642834099,-0.0029392165792896385,-0.003127941955782809,-0.0033379439471126204,-0.0035557755740045494,-0.0037671410576201048,-0.0039868734728165656,-0.004201078263066371,-0.004420693976669998,-0.004646250908968419,-0.0048765600515365826,-0.005112871169199451,-0.005388749957080385,-0.0056981817514567545
"bgr",-4.370440329304337e-4,-7.818552744343066e-4,-8.070526125503186e-4,-8.364503161994996e-4,-8.725907231998953e-4,-9.309570653592836e-4,-0.0010024596616142745,-0.0010978790703886077,-0.0012026114499241736,-0.0013232373898719452,-0.001451223261239587,-0.0015724261161587094,-0.001690580007640552,-0.0018397440178841151,-0.0020062236103512987,-0.002258343714767186,-0.0025572042364530034
"cyp",-0.0014233810986197248,-0.002416457841847297,-0.002330826816276943,-0.002301686264760683,-0.002299839992547792,-0.0023815050625319856,-0.002499415436696406,-0.002623454302930206,-0.002738127015933234,-0.00300902642614842,-0.003346114189684002,-0.004069323374533695,-0.004992329667141693,-0.006474409135592829,-0.00825136100242041,-0.010618706409115664,-0.013281724868718925
"deu",-0.004145568909841302,-0.007065772361536382,-0.0071753003915264735,-0.007369849810223705,-0.007595514954261695,-0.007891256414471748,-0.008212294676546161,-0.008579244568096556,-0.00898299984007922,-0.009446032926685444,-0.009942878873303584,-0.010461073211720517,-0.011003843520107637,-0.01157599671615106,-0.012202962866925127,-0.012943407750454217,-0.013808787128666289
"dnk",-0.07739916611639863,-0.13281127959288153,-0.13364807527539435,-0.13839817033920454,-0.14588563676510846,-0.15675643074637424,-0.1685439915642517,-0.18222548248620907,-0.19609494012795547,-0.2119083960250845,-0.22819700036889046,-0.24650749924755022,-0.26605495353942965,-0.2870143366209721,-0.3089878235589927,-0.3359734512780599,-0.3666381572051791
"esp",-0.0019289137833222725,-0.003282090085432454,-0.0032377737204547508,-0.003286652577472182,-0.0033879444902074063,-0.003576509127467542,-0.0037928165242728795,-0.004107832318200888,-0.004459002553636182,-0.004937803016258346,-0.005478620372645349,-0.0061293859201727585,-0.006861713159755922,-0.00782280487457987,-0.008943613420941965,-0.010329844299483693,-0.011902946513764334
"est",-0.019487223663150477,-0.03478913709751286,-0.03681683621559184,-0.03981691032042267,-0.04314320072451583,-0.047838596571403436,-0.053814490869674714,-0.05980273886686538,-0.06584819676808129,-0.0731645275374726,-0.08116297442909426,-0.089390732940553,-0.09803404832043894,-0.10741822325690542,-0.11763496394887607,-0.13278586715138596,-0.15147155852750505
"fin",-0.044213102939427706,-0.0742587255525895,-0.07285047054557126,-0.07323140941128958,-0.07467115403080316,-0.076918600442132945,-0.07944087365302499,-0.08143865479766088,-0.0827186617241682,-0.08487659500099332,-0.08727624059238215,-0.0898702944309715,-0.09263121725444634,-0.09490244712476725,-0.09690116197635934,-0.10048843993080148,-0.10513815778322444
"fra",-0.003954589806443032,-0.006788216787989576,-0.006824527286974913,-0.007005737890553032,-0.007296134496392881,-0.0076788943280114985,-0.008088772849823567,-0.008549071210184334,-0.008997968748591934,-0.009502049875520502,-0.010008074293088587,-0.010549393934800033,-0.011097283808703118,-0.011703485869563046,-0.012330756478984295,-0.012930276849443256,-0.013521398931792827
"gbr",-0.018211306491544565,-0.031024920369249198,-0.03064983834933921,-0.03072099604779499,-0.031021936203912137,-0.0316283079893287,-0.03214854765286601,-0.03282136682594139,-0.03341609022735614,-0.03432181333380413,-0.035286776622167615,-0.03646598255927502,-0.03777408561916884,-0.03925917390550371,-0.04085539280981321,-0.042850665324978277,-0.04511893232557185
"grc",-0.004274484640109932,-0.007369691366976294,-0.007306232122594736,-0.007574585373537612,-0.008094209823972243,-0.008808307096608292,-0.009599366752277572,-0.010591225877398802,-0.011673400538869672,-0.013063621430875472,-0.014634262984225543,-0.016600456790927254,-0.01886097499547157,-0.021944493446457436,-0.025585138547212782,-0.030766193343179093,-0.03698661510943557
"hrv",-0.010242568726237522,-0.016849549442632394,-0.015411104705109757,-0.015022438687961603,-0.015470812067963635,-0.0162751107231629,-0.01744597247174129,-0.018864103245985753,-0.020497228258031797,-0.022439156514919567,-0.024598012700705052,-0.02678000699686267,-0.029018873445385562,-0.031198424595080265,-0.033364159956972284,-0.0357013636096748,-0.03812269861340756
"irl",-0.031975409414264355,-0.05298007249832093,-0.049098912383804816,-0.04775751115826399,-0.04805913518676208,-0.04835434294924168,-0.048099673091483997,-0.04877484587983982,-0.049846819049026436,-0.05164590547254155,-0.053957341933397185,-0.05666653656655196,-0.05992196574982067,-0.0639141579187319,-0.06857150347941987,-0.07380719520746482,-0.07956538918587608
"ita",-0.0015621924815412136,-0.0026707688791760553,-0.0026721112940886194,-0.0027282312026088995,-0.002830898016525918,-0.0030030221225163523,-0.0032112859108868186,-0.0034636583684410915,-0.0037396516009313707,-0.004100990356203926,-0.00451399004575137,-0.005031593567150772,-0.005626322589358246,-0.006389262590922318,-0.007268911016578006,-0.008283508625284153,-0.00940790544856629
"ltu",-0.004404867020701975,-0.007524789459922854,-0.007409335209962453,-0.007629717815926806,-0.008158344765452075,-0.008874228272226503,-0.009809706306895816,-0.010754712910876485,-0.011774306283196534,-0.013014668835931165,-0.014430198780968073,-0.015888853476619946,-0.017419700366838597,-0.018838614884442162,-0.02019763706564426,-0.021992843410556517,-0.024053835237436427
"lva",-0.017670944628100926,-0.030874095601818308,-0.03148710080814743,-0.03280386228711185,-0.034774757481104146,-0.03744646673321528,-0.040827264821474696,-0.04423794668115821,-0.04768466218830758,-0.04875051162618327,-0.04834571859863024,-0.05358417480250122,-0.062434573128955506,-0.06847055026775184,-0.07274338062470687,-0.07826963918153851,-0.0844562542751004
"mlt",-3.915640250817809e-4,-6.638675647319126e-4,-6.293515599442578e-4,-6.280076224718378e-4,-6.492327951801435e-4,-6.813306090758253e-4,-7.279547930449937e-4,-7.731360959550848e-4,-8.20537145052036e-4,-8.79021370114863e-4,-9.451487983591633e-4,-0.0010874025411666821,-0.0012796097023315411,-0.0023796717261159728,-0.00406230193655821,-0.0065127882365900724,-0.009430787855124745
"nld",-367216349.2962581,-9182787422062.227,-8293210668830.171,-8266356912679.085,-8956363124478.19,-10119067193869.988,-11575694232516.727,-13371420068953.613,-15488381962726.742,-18133296414715.367,-21298960479273.527,-25320139595779.94,-30379839455607,-36605552100084.6,-44318930423630.6,-53771916904292.45,-65191165478732.164
"pol",-4.5073767372949547e-4,-7.750334441669615e-4,-7.658538805466186e-4,-7.761572398679029e-4,-8.021441256778061e-4,-8.393679711837798e-4,-8.94015344732324e-4,-9.519929083490197e-4,-0.0010166156298563322,-0.001089655903907527,-0.0011720456824293457,-0.001257254548248099,-0.0013509133384825844,-0.0014444806792690557,-0.0015405526338829745,-0.001656807543770622,-0.0017860103158962026
"prt",-0.007999270496827915,-0.013536636879918351,-0.013138551120162045,-0.013076593081529087,-0.013255700645997681,-0.013774357481100008,-0.014443608596115265,-0.01534077567604264,-0.016343661971707224,-0.017575256635227188,-0.018959482504921077,-0.020567841383511976,-0.022391494007978352,-0.02449523690098987,-0.026850350009954838,-0.029718696866187777,-0.03300438327649147
"rou",-0.003823912532774365,-0.00675850389981747,-0.006927634677089678,-0.007184567511930862,-0.007564023460004954,-0.008102883991201182,-0.008828530322646522,-0.009601664003788812,-0.010454968415840593,-0.011438326613288918,-0.012536007147723183,-0.013669980531305637,-0.014874579841261948,-0.016226688496001618,-0.017686869478983347,-0.02019141573647021,-0.023362004808591408
"svn",-2.3670943599674032e-4,-3.9938725786559104e-4,-3.865107096934217e-4,-3.8773709752915053e-4,-4.000118180469414e-4,-4.177200936261727e-4,-4.4046867333502604e-4,-4.6442516236089304e-4,-4.880713526334013e-4,-5.169285408834767e-4,-5.488907110717811e-4,-5.830120507144265e-4,-6.198303197035848e-4,-6.587124709689363e-4,-7.006861576508427e-4,-7.514343955294933e-4,-8.09730199669012e-4
"swe",-0.020155239649799483,-0.034087022369533315,-0.03326933560724443,-0.03343473000106956,-0.0341691340682293,-0.03573497582052276,-0.03774545700186982,-0.039635967164297625,-0.041290354299272636,-0.043416280763519666,-0.04564376655368241,-0.04801302450975209,-0.050446444219676145,-0.05248815739100632,-0.05431783465418283,-0.05753838051358873,-0.06166266873884885
