"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"AUNZ",-0.07299195510166445,-0.1668233387188578,-0.21970871266011605,-0.2686160129726334,-0.30931019422871797,-0.3383309189909922,-0.3574226118776669,-0.3766096067359226,-0.39326136516460997,-0.412553068567989,-0.4311044525262986,-0.45178655704181114,-0.4728289107792216,-0.4963264052290195,-0.5210714771994973,-0.5508350274373353,-0.5841268206081329
"Brazil",-0.07518322955563095,-0.20963443308188445,-0.3214325166040477,-0.3960745003892874,-0.43914644613090026,-0.4578642134304589,-0.4558533491697103,-0.44681106817885397,-0.4317927840679636,-0.4208987707801204,-0.4110217426518292,-0.40594384820411555,-0.40308684577716747,-0.403297020771598,-0.40521970967350995,-0.4107140956253419,-0.4181844833210713
"Canada",-0.03351758533826077,-0.06320896167588685,-0.07070639516554289,-0.0861377730722479,-0.10346264932642457,-0.12107394187627074,-0.1369637741509,-0.15252384099827543,-0.16669381374997405,-0.18376146267169435,-0.20132792562457258,-0.22048312873393927,-0.2401022333197056,-0.26258534601286687,-0.286626485240582,-0.31009142817435276,-0.33377492743214
"China",-0.03993761892187031,-0.07681782382702451,-0.08443352235425472,-0.09322486711900169,-0.10320992195395062,-0.1174535801654275,-0.1342134421901897,-0.15247161410698595,-0.17151351271956772,-0.19939078871356042,-0.23226201848253192,-0.2783357069874981,-0.3341867000076326,-0.3982512655563708,-0.46888308471318974,-0.5576894101641972,-0.6589387563140869
"FSU",-0.044797934093032676,-0.08945511735090061,-0.10975847311180953,-0.12882228164623477,-0.1439257474614153,-0.16048726478949948,-0.1769527070663801,-0.19261716027236808,-0.2061130847536452,-0.22044769770622752,-0.23356399178795506,-0.24626401064344883,-0.25815266201592024,-0.2692503514334921,-0.27931639811142883,-0.29256597907755255,-0.3066711131769928
"India",-0.03797703138976871,-0.07293150256079128,-0.07645983590989225,-0.08176689326665487,-0.08582258638023532,-0.09363418584140693,-0.10091538540801803,-0.11071025422726422,-0.11974701982396807,-0.13306799720346207,-0.14684611590940477,-0.16631952665120409,-0.18739018089390935,-0.21656327859853608,-0.24923976367029477,-0.292676912065426,-0.34143314708848793
"Indonesia",-0.32448835256494446,-0.8475671000709672,-1.1718447985846536,-1.6635346566096332,-2.168883300185054,-2.5487379105734287,-2.8470567971106364,-3.1103200474300263,-3.345085626650046,-3.60415301593654,-3.872808370115055,-4.129692838549637,-4.382632020704924,-4.653166978262913,-4.939433439589203,-5.256438800949848,-5.599596380985805
"JPNKOR",-0.07107869571065795,-0.14872066051919708,-0.19032922639951044,-0.2767072801650894,-0.38856019681123843,-0.5172928799715648,-0.6553525293720885,-0.8051895652878671,-0.9621760486926201,-1.1303520038208004,-1.3073612001399226,-1.5067986970008995,-1.7248823250024858,-1.975880775916683,-2.2554488483444213,-2.61018222509225,-3.0233594335798752
"LACA",-0.06881454237187556,-0.13644517071745854,-0.1575604086078375,-0.17662776099949262,-0.19208383466509105,-0.20735400089156864,-0.21958620825413,-0.23183001588895635,-0.2420235410060756,-0.25551805946165684,-0.2684967322618914,-0.285003690464003,-0.3016695378196821,-0.32184241889835485,-0.34258552377267604,-0.36601904781714545,-0.3896835780938801
"MENA",-0.14931772153587985,-0.41823366815040286,-0.6080968696466904,-0.7863302185998289,-0.9358755753324677,-1.1373951915527813,-1.3443869718326118,-1.4907386555706337,-1.5937015528602827,-1.6784999103193088,-1.7451827104658313,-1.792467304353662,-1.8281107164437094,-1.859086360101203,-1.8863292131365172,-1.9123893286868365,-1.9352128987269568
