"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"AUNZ",-0.027143412713759307,-0.04735082763200893,-0.047821581493068255,-0.04991133051912566,-0.052176697502293035,-0.05567771341294936,-0.059123987471088046,-0.06401213327780209,-0.06904701591775586,-0.0763047722116883,-0.08407652112908393,-0.09422997045325232,-0.1052037032562958,-0.11921997642085902,-0.1345779384356871,-0.15475823867058258,-0.1775750658324693
"Brazil",-0.027831583666138027,-0.04994768267482241,-0.05305738267518123,-0.055247297940486106,-0.05592851330511461,-0.05663291102111501,-0.05632237833014253,-0.05654607173218862,-0.05651708498465302,-0.057482032950118,-0.058594214402174494,-0.060774096467819394,-0.06327623592981002,-0.06689453677903856,-0.07093454435797009,-0.07627934084487586,-0.08215968288337594
"Canada",-0.0233204807374654,-0.04039179436546858,-0.04075142647486096,-0.04168761593493775,-0.04255625973397237,-0.04372643164802792,-0.04475736862605828,-0.04612991074117723,-0.04750776308364291,-0.04996256866671711,-0.05281773010670232,-0.05652193892287105,-0.06063254084998082,-0.06562394300667629,-0.07111715152058329,-0.07808902943531315,-0.0860544894877524
"China",-0.0048887861530455545,-0.009024614394359531,-0.009506141247328515,-0.009916567277601374,-0.010394627683041335,-0.01085459307568204,-0.01136563696927384,-0.011765459478563223,-0.012129858691645179,-0.012554884141835476,-0.01303755886937763,-0.013662396777858188,-0.01446272327811915,-0.015397252430215946,-0.016470415791924875,-0.017805643518309378,-0.019334559924832906
"FSU",-0.009159471780584294,-0.016959778932301717,-0.019122504958812847,-0.020911559536873625,-0.022078177941897703,-0.023214350265143846,-0.024275918260019402,-0.0254543660422768,-0.02651742467407736,-0.0281764423442743,-0.029950096085329392,-0.03197752778842933,-0.03404973677897383,-0.0367178516534894,-0.03958951588942661,-0.043602510946283424,-0.04803681481908573
"India",-0.005350322322850154,-0.009564558402641588,-0.009347841283535718,-0.009548186057606323,-0.009727701961259605,-0.010141906304583781,-0.010484607996308348,-0.010981905444840123,-0.011411759539092792,-0.012052782029126075,-0.012699528501869395,-0.01357838905881037,-0.014516648036089208,-0.015733833213815718,-0.017082428703973918,-0.018800097265347926,-0.02071638760041683
"Indonesia",-0.00786418737380723,-0.014972079293629204,-0.016260246378485554,-0.017921250658492482,-0.019518365461357323,-0.021736103619107716,-0.02409944027883526,-0.026932245937894006,-0.029876536226625117,-0.03366427100819358,-0.037818468473738154,-0.04329806662308755,-0.04946790798338041,-0.05771888981747075,-0.06714857088607751,-0.08034909769376597,-0.09581642892586562
"JPNKOR",-0.022885426486207727,-0.04042596013532629,-0.042800872393888856,-0.045127981388737304,-0.0477122948075559,-0.05072552894811455,-0.054097538729491745,-0.057456607218520084,-0.06090257763079476,-0.0651132665892562,-0.06995075673368323,-0.07574045326347312,-0.08236529947199811,-0.09009257867077514,-0.09885475557541712,-0.10961561903203298,-0.12205102513580535
"LACA",-0.022942180311613658,-0.04031428026892714,-0.04078787882731971,-0.04204449512852371,-0.04329188155451913,-0.04525666645881499,-0.0470296111788393,-0.049408845016618574,-0.051655709947739936,-0.05512367830892151,-0.05869003253390348,-0.0634758231701893,-0.06844923628361865,-0.0749812527036986,-0.08194215303343189,-0.09130375712493866,-0.10150272700827356
"MENA",-0.0011296675404559586,-0.0020177163292056655,-0.0020608820599066213,-0.0021334915656701092,-0.0021955360088532494,-0.002292227554379078,-0.0023926370699811628,-0.002517515168987128,-0.0026389420661798724,-0.002831293093441545,-0.0030414214766572023,-0.0033308956636002307,-0.0036500203618783367,-0.004073889382150142,-0.00453757399160315,-0.00512328893474967,-0.005749650638509074
