"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"AUNZ",-0.05912691807783421,-0.10427193667292833,-0.106785497851547,-0.11097879385351117,-0.11474758306547761,-0.1215748367565106,-0.12851944231553336,-0.13817510327467364,-0.14801558670463066,-0.1620221865387128,-0.17692570447087608,-0.19470649679130814,-0.2132556956453424,-0.23426656849154792,-0.25621868801297687,-0.2843703175222645,-0.3160748317054263
"Brazil",-0.03198974890180617,-0.057447495366969026,-0.061074691180607044,-0.06341491587942283,-0.06393401907943685,-0.06409842433727775,-0.06301932052200643,-0.06232880107071015,-0.06136047280443924,-0.06144076448514335,-0.06174670273449978,-0.062614249177817,-0.063633558469256,-0.06501793968196612,-0.06654390528859633,-0.06867657827583917,-0.0710944528852453
"Canada",-0.031005763777069983,-0.05380626401859656,-0.05442623167983829,-0.055682347686114575,-0.05678489379574714,-0.058165962713108144,-0.05931543292895247,-0.060664322890746636,-0.061922254206303595,-0.06403814423111553,-0.0664468957605302,-0.06945586908828627,-0.07278201267262308,-0.07648201747064709,-0.08045747912468482,-0.08537275310155357,-0.09102530651576846
"China",-0.037708296159677523,-0.06989926203656571,-0.07396754838380204,-0.077393834131112,-0.08130095880768407,-0.0851603671697343,-0.08946003151047988,-0.09277300324933568,-0.09574079704278704,-0.09899104158095362,-0.10258436186717512,-0.10655412704674294,-0.11144744312838739,-0.11659117025121235,-0.12229671386289054,-0.128880113532448,-0.13620558710287778
"FSU",-0.04127663825567174,-0.07619164637325815,-0.08559563278851545,-0.09281958051231554,-0.09706715124760956,-0.10047261838325161,-0.10326382359021613,-0.10639668803801294,-0.10907538313352783,-0.11257370971192726,-0.11587870136565703,-0.11879381544762646,-0.12135690030923296,-0.12353038653919457,-0.12533449302037925,-0.12803956178724096,-0.13096667206744517
"India",-0.03207759621053352,-0.05777437261937912,-0.05691322101691876,-0.05863048194789666,-0.060157944595728985,-0.06333532502776906,-0.06606594668387977,-0.06959785468489965,-0.07258898774310518,-0.07656418923246422,-0.08042061332573791,-0.08508452292415036,-0.08985448941142282,-0.09522027411745793,-0.10089489892567416,-0.10845067971155808,-0.11709036044349475
"Indonesia",-0.17596411937191858,-0.33346163038615595,-0.3606870708921295,-0.3964440251569501,-0.4309879331126476,-0.47367340258995805,-0.5174479572861879,-0.5657553389427195,-0.6143312739043005,-0.6704198657524141,-0.7296274055732632,-0.7952826424703408,-0.8646193653534029,-0.9384776122111083,-1.0157250927492867,-1.1106318490418765,-1.2174491707820367
"JPNKOR",-0.05266096622604799,-0.09052864875964683,-0.09232282351039345,-0.09409349184557048,-0.09649615888952523,-0.09951339185451102,-0.10314920836951291,-0.10681907867630125,-0.11071871163624847,-0.11538904343660894,-0.12082057589535289,-0.1267475801628115,-0.13336473415659356,-0.14066114574021737,-0.14885817073299057,-0.15819491799303753,-0.16871960582860446
"LACA",-0.0468458480845757,-0.08371098201030991,-0.08645213598522661,-0.0909104881604339,-0.09519886841166114,-0.10125119065327315,-0.10679664085511131,-0.1132130063250747,-0.11900473620312102,-0.12660169621427908,-0.13396029057971548,-0.13992325843318332,-0.14450954954851047,-0.15529729181031904,-0.16867515152104717,-0.1808340283678489,-0.191699982594995
"MENA",-0.03947746183899925,-0.07028952526145771,-0.07154023784248231,-0.0736735581772896,-0.07542600191982052,-0.07792382189582003,-0.08041389526742826,-0.0834995758613788,-0.08643919895650054,-0.09027382253553595,-0.09412492027550678,-0.09854847295930336,-0.1031094332869742,-0.10831686546182162,-0.11366675827412243,-0.11933435394928527,-0.12485596400473309
"Mexico",-0.09245849517023341,-0.16376669760226337,-0.16886206897269718,-0.17754132930429822,-0.18640257288026207,-0.19877030784514194,-0.21047726551786106,-0.22510447819117374,-0.23975107945117813,-0.26122954847562774,-0.2848935174255218,-0.3138580964866855,-0.34446839951203234,-0.37910689067799375,-0.41579454159664797,-0.4590887941864463,-0.5064041232139438
"REastAsia",-0.0727173661603131,-0.13453778711014497,-0.1421587194458951,-0.15265858941910793,-0.16183713836785962,-0.17854850626224383,-0.1983785341551414,-0.22197502898558819,-0.24628208840171695,-0.27709846379444514,-0.3099082576712986,-0.3478291524430466,-0.387908298379247,-0.4317135803340366,-0.4767998412319785,-0.5328250554695213,-0.5936230804851728
"REurope",-0.2581063881549328,-0.4352631570462173,-0.42423519819586586,-0.42054556049105907,-0.4204522438254643,-0.4253211598748363,-0.43189546866054807,-0.4436499646492509,-0.45672678012712575,-0.47293481852273,-0.4900282794272237,-0.5100984244038043,-0.5324828046311847,-0.556512544813359,-0.5819466437576915,-0.610841567583309,-0.6431389450706093
"RSouthAsia",-0.3544054899301319,-0.6696378029694583,-0.7177728879641299,-0.765445463777592,-0.7849782621523138,-0.8326952792127251,-0.8726367391900358,-0.9288890826743113,-0.9749256934844852,-1.0381276150884577,-1.0927868384539074,-1.1652301237516594,-1.2322743818658721,-1.3111464501882386,-1.3857890071850787,-1.4933622088446619,-1.607067795195194
"SAfrica",-6.769305785137014e-4,-0.0012903377010209383,-0.001499446041930419,-0.0017343987448348308,-0.0019098426704222682,-0.002162160735708074,-0.0023737148174940437,-0.0025567080144672794,-0.0026755673021683357,-0.002834837662346601,-0.002974970821134626,-0.0031220430200429306,-0.003248041887571329,-0.0033687122334535857,-0.003468808748807728,-0.0035800950901276885,-0.0036865500863458855
"SSA",-0.038943725104734206,-0.07851587621301448,-0.09164443681068946,-0.10729325233864717,-0.11761900631287459,-0.13506915012734266,-0.14969677845874108,-0.16980818068680348,-0.1856116044947842,-0.20853580959794282,-0.22727495955507937,-0.2515270347967835,-0.27138754235542795,-0.29552561828000146,-0.3153586766260097,-0.3393525344567605,-0.3594951295553206
"USA",-0.07151845570315674,-0.12700938820625618,-0.132888457579039,-0.14029493455431918,-0.14924433582689245,-0.15930015677493303,-0.16976580209963066,-0.18017786360361443,-0.18981768594567017,-0.20212731862644384,-0.21537833877020018,-0.2297478984959911,-0.24458844056373108,-0.2600444711529426,-0.27552469038784055,-0.2920794344234645,-0.3090004959742543
