"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"AUNZ",-0.07251106670275176,-0.16961734044471655,-0.22723808170778126,-0.2766843893095672,-0.3159394052916986,-0.34612158239683,-0.36744240114977567,-0.3886539637496189,-0.4070487560179581,-0.42837879726825845,-0.4489583809208497,-0.47403814761689533,-0.5005282843028924,-0.5330899682205903,-0.5686089751431367,-0.613558196970232,-0.6643213830259009
"Brazil",-0.07872787588147911,-0.2149210251536804,-0.32563225535708895,-0.4011462449290515,-0.44583475531295713,-0.4649388361510076,-0.46260073372837995,-0.4550013354260418,-0.44200996503960255,-0.43412019434495575,-0.42741313433088957,-0.4258587278825443,-0.42645823980811404,-0.431836133255159,-0.4395682701861636,-0.4534649112339917,-0.4704224575074911
"Canada",-0.03346023504812168,-0.0629454718114375,-0.07021983036729074,-0.0849267101337925,-0.10136011573762538,-0.11879607271205739,-0.13488119066862314,-0.15252503030608322,-0.16960186047533243,-0.19085160585048389,-0.21304563403024002,-0.23869942260014154,-0.26561325414664605,-0.2928675224707633,-0.3201764988720601,-0.34617696722366587,-0.372032505198705
"China",-0.039564575776562805,-0.07638425639684421,-0.08426566984647277,-0.0940711435664543,-0.10535085207832307,-0.1215110854599799,-0.14046892043264592,-0.16270922148654554,-0.18663865216923536,-0.23010241366860917,-0.28448384942441063,-0.35653231162329213,-0.44152444903911015,-0.5514192581017818,-0.6789792135975081,-0.8333186193569375,-1.0059084364607673
"FSU",-0.045491165976840886,-0.09049153634124174,-0.11059009532241593,-0.12935982025903403,-0.14414023649435004,-0.160653326962934,-0.1772153032250645,-0.19455681939241076,-0.21046221704295043,-0.22942304901703015,-0.24804485500964368,-0.2663432781762842,-0.28363117591921894,-0.30105257001077357,-0.31768174658420856,-0.3348032336566109,-0.35104752698827957
"India",-0.03823349034487444,-0.07340259903096946,-0.07693335247438426,-0.08263448403952323,-0.08714351878874593,-0.09601005522059669,-0.10442356629464244,-0.1162368511444134,-0.12742077185352585,-0.146594799801536,-0.16740435116489039,-0.19935858052487765,-0.23481870858631515,-0.2901017606219747,-0.35406423029936684,-0.4376483749137461,-0.5305146824627238
"Indonesia",-0.30476489410541374,-0.8326544275886416,-1.1801958372930854,-1.6886771566753778,-2.206526391268715,-2.592489243038254,-2.8936305198234646,-3.1701827416565465,-3.4227614226644443,-3.7021340858736984,-3.991742306307333,-4.287438624593243,-4.588277283299236,-4.930863109709271,-5.302049702811429,-5.728428539213059,-6.194611569812148
"JPNKOR",-0.0682803684844635,-0.1430377950792372,-0.1832612398368072,-0.2790230797109716,-0.4061170929321012,-0.5547459632277763,-0.7152110033866843,-0.8805839222843281,-1.048874854630788,-1.2624141526103694,-1.5060816206913241,-1.7823621175803384,-2.0844637255303944,-2.4922884568684633,-2.978235799995843,-3.521511261817145,-4.11417755691742
"LACA",-0.06952699307687382,-0.13700639973199813,-0.15726195048070268,-0.17651899777595403,-0.19260026608576286,-0.20887105924755067,-0.22217331468427082,-0.23674779773792398,-0.24966526311379633,-0.2671217384008995,-0.28433014426593184,-0.30749467324118207,-0.3315920638891745,-0.3616534051528397,-0.3930374620914945,-0.4361847994041268,-0.4835535645124178
"MENA",-0.14407087500659665,-0.41595100349234304,-0.6141965719627107,-0.814284088186612,-0.9886725950029485,-1.2008773330712486,-1.411244350016061,-1.567439132753612,-1.6824822960614605,-1.7597668234896724,-1.8093241691911066,-1.8571327775935398,-1.9025933455814492,-1.954603572394975,-2.008130987977219,-2.0638108711282244,-2.1168014841425498
"Mexico",-0.20917565448670405,-0.555161542147109,-0.8089449901338863,-1.430693924685833,-2.1589704417789513,-3.1186652702777207,-4.0832111045487345,-4.465755869322086,-4.530013161601598,-4.6213020407197,-4.718485066011324,-4.8506562805634035,-4.997025231436581,-5.182419176911823,-5.395508974218465,-5.657020446901151,-5.954536884563167
"REastAsia",-0.130578288676797,-0.3365196829422601,-0.4629883819751157,-0.6337577568480524,-0.7976296506922553,-0.9848295585086597,-1.1751883247014483,-1.4034564528772941,-1.6386827653753322,-1.9099869821584181,-2.187240244074262,-2.477440968943967,-2.76903908991335,-3.118628550333946,-3.4935525786922383,-3.9208019320012832,-4.365505438056017
"REurope",-0.3168385481016278,-0.5959214605264163,-0.6663048834929408,-0.7493567822309255,-0.8329138919297319,-0.9623717138175336,-1.1065087642921023,-1.3444401147315044,-1.6164017342113035,-1.9472150374132635,-2.2943509165730847,-2.6814284812369027,-3.0851054006289735,-3.5506284163375756,-4.0461441361463795,-4.609667150319696,-5.21687168372612
"RSouthAsia",-0.3277200562634808,-0.6064542443213639,-0.6362149512523452,-0.662124869349412,-0.6650480661322011,-0.6856292444290646,-0.7001952868060046,-0.7252277605023227,-0.7435340599146412,-0.7759356117115424,-0.8040209206257032,-0.8433561590697414,-0.8792031206100059,-0.9272185582598236,-0.9746268820570392,-1.0359960017267467,-1.0980420956731574
"SAfrica",-0.0014095274346259679,-0.0039909212018574,-0.00634976463584902,-0.008736937752285012,-0.010620290917073838,-0.011408207923979674,-0.011386905656785018,-0.01131344432714343,-0.011086604784127374,-0.011002990867192697,-0.010905527940174853,-0.010911930891710497,-0.010921574543953927,-0.011084555346185798,-0.0112796712743779,-0.011616977085449065,-0.011994178784424658
"SSA",-0.2548144186154455,-0.5123945305373634,-0.5970097457852153,-0.6827522881879822,-0.7314542734750629,-0.8196568451058761,-0.8920357711822868,-0.9990595671036107,-1.083326048846156,-1.2041367710970197,-1.3006321628661333,-1.4282189293367775,-1.5320801393456818,-1.6649210806345183,-1.775954838114746,-1.9107559381520534,-2.0241025139079216
"USA",-0.07212382260697314,-0.1312501315395842,-0.14152704806731364,-0.1608497543583165,-0.18523409462409823,-0.2186778206118123,-0.2560440061456615,-0.28453073360206194,-0.3063588278121365,-0.3338139270701035,-0.3632465509723737,-0.39705586006213434,-0.4328280374914839,-0.46874005454831114,-0.5039039221837349,-0.545030157058668,-0.5889500670399506
"bel",-0.177153803599861,-0.33544310934704447,-0.3802632671024653,-0.46038767798309843,-0.5613101561617762,-0.7296110116803534,-0.9329111173691396,-1.239339555850072,-1.5932021485188796,-2.1215951309553005,-2.730877163292278,-3.584916617290501,-4.565826891467539,-5.8720755586432745,-7.34838132040081,-8.952287450030315,-10.624416410642201
"bgr",-0.024786531774445564,-0.06752464248694912,-0.098139264313446,-0.12003831457441105,-0.13784729017717323,-0.14637561236743313,-0.1504215228214867,-0.15466738808432856,-0.158875500823763,-0.16403126070801965,-0.16982990042652135,-0.1750000666386975,-0.1800950359591269,-0.1855832707421956,-0.19138387908711474,-0.19660937820610291,-0.20139073341045588
"cyp",-0.05070497468662172,-0.09424800741384409,-0.10141416790689917,-0.10424530851141922,-0.10502183772781448,-0.10622799956893081,-0.10760852690815392,-0.10981635545591617,-0.11210035050215339,-0.11566394285930093,-0.11961973345449017,-0.12400463036850162,-0.12881740678950537,-0.13390897934886237,-0.13930128402660502,-0.14591031440691626,-0.15317612116346746
"deu",-0.15751976036655346,-0.27852757013054896,-0.29827590451698693,-0.3276548583731831,-0.3609902802130138,-0.4126469197201388,-0.47284509778455774,-0.5493052738373971,-0.6347505430279843,-0.7422451236970606,-0.8612901614604818,-1.0132205476633183,-1.1847722104565528,-1.4162622793797097,-1.6887004762794144,-2.035749130076714,-2.439202097098314
"dnk",-0.3410638725385384,-0.6180098439491744,-0.6686887866831581,-0.7771096850421322,-0.9167359944709852,-1.1797439337948523,-1.4940520144988034,-1.8660692044547011,-2.2504135597918973,-2.661392429370024,-3.0710359624198436,-3.4790922620002607,-3.882747490222216,-4.289165709720056,-4.697284325089502,-5.1345375826202915,-5.59756753235553
"esp",-0.10218913929364026,-0.21722890337193546,-0.27410437476246274,-0.3365862447424539,-0.39951742760162556,-0.4699635107692002,-0.5394156048489807,-0.612247613232586,-0.6831529173011552,-0.7349640568873772,-0.7755245734172411,-0.8161833845388156,-0.8600151466514827,-0.914149825881605,-0.9774952683840765,-1.0516140856583478,-1.1349090160845732
"est",-0.01616909434091207,-0.029190285896285584,-0.03132692628563527,-0.03394688352832409,-0.03666738266306924,-0.04144504979568531,-0.04780795138763505,-0.05693423927167762,-0.06770118684226167,-0.08289011536352087,-0.10054353428635698,-0.11934379515446958,-0.1391791136867493,-0.15670930001859817,-0.17327923131560397,-0.19167318392945276,-0.21168039635405256
"fin",-0.12476584819922643,-0.21300590743251746,-0.21411566868136944,-0.21906780481171229,-0.22622300845404064,-0.24455355074333163,-0.2680158365139129,-0.30919795815331774,-0.35684852820894175,-0.43019913890572914,-0.5137215975624776,-0.6257096399157613,-0.7511759669204587,-0.9066072492258881,-1.0756719814044247,-1.2122813258878207,-1.3290739244098848
"fra",-0.10487861722223712,-0.19245598264681085,-0.2109647880623955,-0.2447342994263968,-0.2866169212466074,-0.34986720375246305,-0.42174236619384464,-0.5285772489294516,-0.648806669187163,-0.828032263541334,-1.0322308339493658,-1.2705143009780095,-1.5206640910540803,-1.757153518022414,-1.979387036463487,-2.168759351877614,-2.337994991286707
"gbr",-0.15926147393144907,-0.2966397397653475,-0.32803865688174616,-0.3854346501733996,-0.45222698189502086,-0.5776773719568418,-0.7199450864987855,-0.950602680410817,-1.2081293909031232,-1.532219580896732,-1.870624746107341,-2.2394206036338793,-2.613386972561671,-3.084382257585905,-3.5983757122944326,-4.152337720586086,-4.723351377962459
"grc",-0.19201737412842812,-0.3898837513091613,-0.46311355027108814,-0.516185941573355,-0.5652830914741114,-0.607431315707696,-0.6442857528714208,-0.6816181069960736,-0.718765919220854,-0.760326940749867,-0.8055159595644845,-0.8637972690898721,-0.9332947837558336,-1.0085106394561172,-1.0896900055479275,-1.1798735176820507,-1.2781824680122456
"hrv",-0.06270988149582601,-0.1271160160203344,-0.14670827412247567,-0.2226027713830181,-0.3286930692906642,-0.4784820346710572,-0.6565286776548329,-0.8162562020665676,-0.966666673297456,-1.0922539130829412,-1.2031848531234401,-1.2909220132259147,-1.3660187322707351,-1.4394282401961167,-1.512981861980145,-1.5895971011292365,-1.6671841423529288
"irl",-0.08478976250411163,-0.1470390617795969,-0.14467414821380808,-0.15748943516177283,-0.17781917137588144,-0.21592161114979413,-0.25665385924904527,-0.32414243551244226,-0.4004904930798525,-0.48487501267023836,-0.572120098552531,-0.6425775077618767,-0.7064684506033037,-0.7677793901638585,-0.8300280867655774,-0.9026439964755273,-0.9835986269333241
"ita",-0.06553218343925415,-0.13378690569531004,-0.16453848209762034,-0.21106364053400384,-0.2659550208843453,-0.369627259808325,-0.4973395669578773,-0.6616489558007199,-0.843350198086934,-1.0234606427353188,-1.2009222309846357,-1.3294857296491491,-1.4316559394930484,-1.5380270559090858,-1.6500444236441925,-1.7752354719836605,-1.9137060246799953
"ltu",-0.053887298470045586,-0.09186273967766168,-0.09021801437558707,-0.09216256654751565,-0.09760073040858686,-0.10608468275544736,-0.11766805666865165,-0.13257639615246175,-0.1504732485628657,-0.17700844747882138,-0.20967400016943527,-0.25226137401466175,-0.302326955510801,-0.36719042446965444,-0.44257766244718555,-0.5230653144300601,-0.6062806504187002
"lva",-0.105115770692088,-0.19739068238798785,-0.21965155316083784,-0.251585743843874,-0.2900420227587963,-0.36031429029599327,-0.45106836354167346,-0.5920892652992449,-0.7616353449204083,-1.0015469841019309,-1.2792133240150494,-1.5926105398114232,-1.929587633082075,-2.2569107386288922,-2.577233254591038,-2.834999920516079,-3.0474180115524385
"mlt",-0.0146637709844466,-0.05077463760108092,-0.07950138311334509,-0.09145620662835974,-0.09727975041092796,-0.10145370359867512,-0.10609107073944468,-0.11047115708571198,-0.11517147763117075,-0.12049155601269179,-0.1263556056384063,-0.13222483299213383,-0.13847839329779177,-0.14442747582256166,-0.15050773874150103,-0.15696839405873186,-0.16351603215373212
"nld",-1449477227.0132537,-186595490349347.25,-431060824651940.06,-1332187984778489.5,-4100645807650161,-19241799697238456,-81439471664336060,-473159308689246400,-2293782599865697500,-15764936179637537e3,-8714765611087746e4,-684464522909895e6,-4203361962237597e6,-4033322743945649e7,-29058573972782466e7,-32227226005862626e8,-25659233246718353e9
"pol",-0.06320530023817827,-0.13228933221972605,-0.16150035636736115,-0.21122766980992136,-0.27036397891015973,-0.3434492669584399,-0.4285725969447651,-0.4879703131515867,-0.5339670392759399,-0.5777362586098844,-0.6222171745287164,-0.6666259096825278,-0.7144677204500405,-0.7662924262764714,-0.8221490475274207,-0.8841835722557589,-0.950018149170806
"prt",-0.0228855660515892,-0.043188654294168405,-0.047904273844101564,-0.061566963153902865,-0.07915860236332728,-0.10403950122982453,-0.13143664243695508,-0.15525174723134416,-0.17634949684616208,-0.19289290085725552,-0.2070262063166961,-0.22254417450905395,-0.2397926915501558,-0.25976969210954604,-0.28227368470705727,-0.3084370043983875,-0.3378632714878149
"rou",-0.005236828805388338,-0.010904394907740311,-0.01327671575546141,-0.018379252126354828,-0.024854884038705283,-0.033287292393047174,-0.043195420038799615,-0.04976371311877781,-0.05454254688880278,-0.05913763242827441,-0.06377965941157804,-0.06885829761947848,-0.07445589386668727,-0.08056046233507752,-0.08705157423397614,-0.09410456747085405,-0.10142401076576046
"svn",-0.019293956028298975,-0.037714105101238626,-0.04347537353628361,-0.05753150547453956,-0.07579788498571771,-0.11750198572693105,-0.17174800097197185,-0.25304391201875776,-0.3470154475533116,-0.49084906619012436,-0.6609313625412505,-0.814245092278254,-0.9578857452389178,-1.0643488027286763,-1.1502671629429084,-1.230103689316664,-1.3091884260197695
"swe",-0.08515500656167685,-0.1512612799841051,-0.15763868421159177,-0.17303650257662895,-0.19251239398131448,-0.23085787157640647,-0.2779463777335178,-0.33553276314718383,-0.3953771022184194,-0.4574056984966379,-0.5171897499675948,-0.5715800681240557,-0.6218749851378824,-0.6631335072115219,-0.6989202142989259,-0.7616820529797619,-0.8411054012030905
