"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"AUNZ",-0.054368738147059226,-0.1035021703722494,-0.11577103037033742,-0.1482616035303974,-0.18570981197161274,-0.23274037819740467,-0.27886841877543533,-0.307351325566807,-0.3242552771083318,-0.3460429520138364,-0.36821469554110253,-0.3894618408396999,-0.40940367258089916,-0.43044537117393755,-0.4519790992366879,-0.4736186860666458,-0.4959877658850531
"Brazil",-0.035976732150666546,-0.07507500549599477,-0.09364890908806212,-0.13937926977173332,-0.19070542653392142,-0.2705753814069345,-0.3491375539832142,-0.3762054118410352,-0.3745775074548541,-0.3707892944386115,-0.36473215578196605,-0.3599359598550067,-0.35564851061302694,-0.3543668555709756,-0.3548246369470598,-0.35800376456952554,-0.36275958195072233
"Canada",-0.02683968653208746,-0.045790171817050584,-0.04526144382257513,-0.045882073107350596,-0.04670438034738433,-0.05049503237968267,-0.05521423319703178,-0.06583165561974136,-0.07865159160004298,-0.09359175872634129,-0.1088001844643749,-0.12362451744920566,-0.13785767384680847,-0.15313282501847603,-0.1688981256394606,-0.18052589149767373,-0.19007720805787054
"China",-0.02963667716439078,-0.052888366241554685,-0.05365272282727984,-0.05388972296652694,-0.054523500205883035,-0.055452521024224044,-0.056887999556620716,-0.05712732883143001,-0.056880580590357166,-0.057775121793979256,-0.05946087690124058,-0.06174994607205386,-0.06480915941653453,-0.06943636580283297,-0.07530285030431516,-0.08347677576462376,-0.09325869099546802
"FSU",-0.034936873040680716,-0.06306976262678843,-0.06890851141032606,-0.07360638165557765,-0.07634226435047076,-0.07808256877106512,-0.07921478494661294,-0.08348561061055637,-0.08881881846244388,-0.09548652459332452,-0.10211740208321274,-0.10868416128473335,-0.11491527958137349,-0.12282509375094453,-0.1312819714469171,-0.13880422339797027,-0.1453034757420424
"India",-0.0254307303686363,-0.04393315133066622,-0.041373479970796545,-0.04054867623749514,-0.03985650241197236,-0.04000654045918095,-0.04002052120296584,-0.04021859255074478,-0.04017182305681155,-0.04195241717714904,-0.04428627624843973,-0.04897454137736679,-0.05452843774742533,-0.060174352380470975,-0.06577001358951673,-0.07125227153772506,-0.07668256986018696
"Indonesia",-0.14272454671951929,-0.2875036914689044,-0.3296375699661014,-0.4670734786322517,-0.6279064507820786,-0.9104409764483123,-1.2292183773152554,-1.4612981934773672,-1.6391855538281375,-1.8046791605484502,-1.9605578919329125,-2.123185478386558,-2.2900752390819012,-2.5631802627619327,-2.898057450443592,-3.2845708364790505,-3.7035548547748487
"JPNKOR",-0.04024519271405014,-0.06752424487354025,-0.06643820016052349,-0.0664302213749135,-0.06750292053855356,-0.06984531768301494,-0.07311674792379597,-0.07582514104790272,-0.07833525121840879,-0.0853196195529371,-0.09529819597157152,-0.11215377471204269,-0.13376593223229927,-0.180602867819879,-0.244860086152332,-0.37186283081542815,-0.5428593157589257
"LACA",-0.05057750534148697,-0.09367924122682947,-0.10082199459475749,-0.11351358246142196,-0.12680403986781164,-0.147765702946967,-0.16921731089151182,-0.1858721071708258,-0.19806768617974813,-0.20843163055722647,-0.21619877736023252,-0.2259622081349444,-0.2356488552163527,-0.24826102326731547,-0.26158033714762663,-0.276238739259993,-0.29083369347725485
"MENA",-0.036110419126522686,-0.06843371644238427,-0.07460949476832957,-0.10788305147970689,-0.14799431796904683,-0.29080876407852063,-0.4681229428758704,-0.6136633778576095,-0.7321089164953887,-0.8645491470314903,-0.9939397758354951,-1.1345864601980837,-1.2749467498216038,-1.3915273417297147,-1.490298072426377,-1.5633284749247633,-1.6177753404658213
