"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"AUNZ",-0.14835001995029407,-0.2992899161923912,-0.3549148683425596,-0.39070798418118224,-0.4115726606115033,-0.43641334263826437,-0.4583819923492327,-0.4848681588610848,-0.5100982423279277,-0.5483242685660694,-0.5895862167247246,-0.6436665206874914,-0.7022376783027862,-0.7768487221410991,-0.8587030253778272,-0.9645081698698266,-1.0837058729512572
"Brazil",-0.20103816090853988,-0.40371398564029715,-0.4858605918630854,-0.5300493427532693,-0.5435983054587368,-0.5499165378388793,-0.5431236436934772,-0.5409244443323025,-0.5365033842158029,-0.5407591356918151,-0.5464680249798737,-0.561641284402814,-0.5799017874268841,-0.6084829441191264,-0.64119687804437,-0.6847672207924149,-0.7328513087774269
"Canada",-0.05271461210224482,-0.11385608781834256,-0.14520081914736194,-0.17997046141687845,-0.21230940891286965,-0.24697419068727688,-0.27906393036579713,-0.30711566386986133,-0.3308703107388178,-0.3535261105535259,-0.3741746283576819,-0.3996087363148715,-0.4272775928180206,-0.46415998033291217,-0.5062301748701814,-0.563951209296909,-0.6316189095418867
"China",-0.05700531221085603,-0.12684683711082778,-0.1581309470079173,-0.21642920440980706,-0.28603286938390093,-0.39963898565222866,-0.5345951481586453,-0.7022864865933953,-0.8852915448407495,-1.093335314725652,-1.3136775222288288,-1.577407314445256,-1.8769967955937439,-2.1961419462333875,-2.534727998128883,-2.9281318380228516,-3.3599068689891154
"FSU",-0.0696423415629921,-0.14168986771115888,-0.1771816110643698,-0.21384263723301933,-0.24520292269186728,-0.27986330066370746,-0.3144504889796007,-0.3466069406688588,-0.37410021992202447,-0.40350186880853123,-0.4306894276464357,-0.4541381957499757,-0.47447997896682415,-0.4940810854703215,-0.5122150049946206,-0.5370551382199551,-0.563929965331722
"India",-0.055330546288612226,-0.11219866990774818,-0.12330577780749197,-0.1486815874554015,-0.1731309899700162,-0.22589300312889637,-0.2806533384135945,-0.37202552731611105,-0.46678900754800745,-0.5762311558524469,-0.681737060692178,-0.7643837531498887,-0.8307809808996147,-0.9078782409145836,-0.9894007770056779,-1.0913412637877262,-1.2041060474623166
"Indonesia",-1.0052899099744161,-2.0782826019251743,-2.4436554304935076,-2.792931794798159,-3.0939384425703764,-3.4420113795146645,-3.789311483682878,-4.170621628499593,-4.552166596312446,-5.0155554558267585,-5.512789173444577,-6.113628645895497,-6.767740889138773,-7.569478282047005,-8.454306866552063,-9.51326391767383,-10.676716061569657
"JPNKOR",-0.2561530368614062,-0.5894772677492499,-0.8185667403208585,-1.0771913048956527,-1.3552369278574172,-1.6891725479597053,-2.055121431401219,-2.5421511160946153,-3.101643737087212,-3.6567980837030833,-4.2143015127491745,-4.767871303976323,-5.331652127832786,-6.057841062326275,-6.908943469686291,-7.860757956758368,-8.900441782111868
"LACA",-0.0981593066437414,-0.18565594722508294,-0.20442804933280545,-0.2240997567239944,-0.2411145268918613,-0.2668831021886975,-0.2923010836541451,-0.32689071407201453,-0.36158065827451846,-0.4093106027966975,-0.45811897218261954,-0.5253395173128173,-0.5966203820374494,-0.6890773597988953,-0.7873680806150474,-0.9010496143579516,-1.0174781411280809
"MENA",-0.4369701497551115,-1.0225149621071794,-1.3342698228019256,-1.5726877901171332,-1.7456717263247823,-1.8485078475878547,-1.9083316057483257,-1.9805883923147305,-2.048640096134302,-2.1413730456310454,-2.236122897261694,-2.351268567246023,-2.4727057470719016,-2.6173209881319326,-2.7686138538745797,-2.9245705368539876,-3.0744605768933897
"Mexico",-0.5928026825603561,-1.987041862563399,-3.241078113372209,-3.9619743066792723,-4.368197245848138,-4.555884906524243,-4.5951046617387465,-4.688811998908504,-4.793631409043552,-4.9484087264984105,-5.11714907606553,-5.3318994223181875,-5.563056234385422,-5.845251211727398,-6.1600332882422055,-6.541917279299847,-6.969588311209263
"REastAsia",-0.40916218543758376,-0.9197043592272025,-1.1566277763054078,-1.4126346678359991,-1.6357487805157,-1.9179865254289163,-2.217266269759355,-2.57706395264784,-2.9481249096733553,-3.4320576237770517,-3.9514265504508095,-4.618799231438131,-5.350307787852127,-6.260675089767743,-7.247310444938682,-8.522861744281517,-9.919322918147
"REurope",-0.7616230246767497,-1.5723091886754803,-1.9336161544675545,-2.4583116766189184,-3.0256751768106382,-3.759149142657714,-4.527383661501205,-5.260311015454022,-5.924964859180903,-6.497166614027039,-6.992276737754777,-7.451736003145648,-7.894455311323867,-8.331859826752297,-8.769774164446565,-9.31838048401481,-9.948995928855709
"RSouthAsia",-0.3575821489423259,-0.6770249995715738,-0.7271933518974816,-0.779628770220453,-0.8037214338951548,-0.8571891930413522,-0.9022142313238612,-0.9710817606793043,-1.0308646238652908,-1.1205581856409852,-1.2037145938791016,-1.284688441369597,-1.3497432704887125,-1.5228996989600008,-1.7300548455405185,-1.9540153953594541,-2.16747091829822
"SAfrica",-0.0036021615452574984,-0.00791824814313502,-0.01058254011363502,-0.01220139550791588,-0.01279727998516611,-0.013331078443767908,-0.013508263391759368,-0.0137604865630081,-0.013847987710735588,-0.014297945402907963,-0.01475562598514113,-0.015423225951094466,-0.016073578748099226,-0.01691398477348116,-0.017741705949436692,-0.018788763596200297,-0.01986650882173091
"SSA",-0.2907838586796774,-0.5768156186681139,-0.6635968189742103,-0.7713689178614369,-0.8428581943886071,-0.9667272303888863,-1.0710548075677173,-1.2284607327211594,-1.3580502526275295,-1.5519405052035862,-1.715842315183358,-1.9471057283298343,-2.1488496305656746,-2.4257866025517494,-2.6752738241655027,-2.9850094311911435,-3.261041928068109
"USA",-0.09238440199836884,-0.18961682354965426,-0.23231114629708172,-0.26507817768474107,-0.2936603748182498,-0.3288747791226898,-0.36674939144437646,-0.4084153401436086,-0.44975195139704827,-0.4979757313891997,-0.5480203616293644,-0.6076274888729638,-0.6716560114963466,-0.752843979419493,-0.8421368257930606,-0.9393411177425981,-1.0392909877501966
"bel",-0.2769968970372183,-0.5825561250909495,-0.7335246757613878,-1.0088142486963658,-1.3510079366246264,-2.0408326839748137,-2.9082305271124764,-4.284985897308802,-5.890262585403394,-7.746354008545908,-9.664303896674486,-11.055719063754378,-12.127614026524135,-13.086057297869246,-13.975451370585713,-15.046944929748673,-16.243049254651577
"bgr",-0.08582218685906362,-0.15175867655987663,-0.1545316416092346,-0.15951490056194118,-0.16644552568447768,-0.17345560459817166,-0.18097673661719993,-0.1892372974279355,-0.19759425320513557,-0.20805785287134615,-0.21972380598777042,-0.2323189595781816,-0.24571253310761154,-0.26411917553492703,-0.2854097904803732,-0.3061274208824405,-0.32607727255286045
"cyp",-0.07660767471039387,-0.12840892037163654,-0.12178916447971311,-0.11923844992061117,-0.11867379042862503,-0.12008137506253069,-0.12240097153652929,-0.12607059247852215,-0.12996533820076595,-0.13730842233445895,-0.1459793278391741,-0.16140895328007332,-0.18048678661227724,-0.20424448919708071,-0.23047263614669466,-0.25751478318938315,-0.2845343519219834
"deu",-0.1945870693538465,-0.3665567191888375,-0.42540446730577886,-0.5098301890504087,-0.6049968097336711,-0.7503740183950502,-0.9191733187661089,-1.1579223428751728,-1.4345380329807589,-1.856261347584709,-2.3565169920226725,-2.9388897320069773,-3.566566827104034,-4.184534868406587,-4.8062646396064945,-5.463875252547135,-6.165401864257736
