"ICES_ACCREU","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"REurope",-0.0937282030447184,-0.15694012170313076,-0.15128393796907114,-0.1477948080571001,-0.14550928397629725,-0.1450341167061331,-0.1453230506110903,-0.14699176688551807,-0.1490394520698768,-0.15261047764173474,-0.15681908261782063,-0.1614919000609838,-0.16668008766023146,-0.17217935514328708,-0.17804656103821426,-0.18495120322290504,-0.19291018041607266
"RSouthAsia",-0.015616894859649122,-0.028533315342760268,-0.029492850803736204,-0.030331278984596644,-0.030193162621916514,-0.030769459961976775,-0.03109124799580698,-0.03182127885156261,-0.032276905730721506,-0.03312902370314896,-0.033762172907703114,-0.03462327073676663,-0.03530087055274578,-0.03614545567454108,-0.03689413797430818,-0.037784550901720504,-0.03860168793764496
"SAfrica",-7.731102315333693e-4,-0.0014483201733361817,-0.0016497493606881797,-0.0018014210770855854,-0.0018650724199820168,-0.0019136533985775195,-0.001911937376686268,-0.0019200969071042628,-0.0019080231147494686,-0.001965511064239145,-0.002033276610469148,-0.002088560348645352,-0.0021250902251246373,-0.0021559294198669754,-0.0021756276932127783,-0.002198369427541813,-0.0022187649286964373
"SSA",-0.005727811437805652,-0.011309924918800895,-0.012942432942975035,-0.01472683715063594,-0.015771807336539823,-0.017505944079865277,-0.018867379997100642,-0.02058470677318569,-0.021767899237168375,-0.023644899122665652,-0.02510310368187829,-0.02683410322358304,-0.028075758247136928,-0.029607659512276285,-0.030749230037097064,-0.03217102257827564,-0.03326437270270155
"USA",-0.016841127554934054,-0.029240105356287405,-0.029699361889401477,-0.030403865350892012,-0.03143097485188706,-0.032550189889835046,-0.033716085990043165,-0.0347844864260094,-0.03569491722498208,-0.03691426193609404,-0.038242607612593016,-0.03952769304251813,-0.04079200400122218,-0.04205897170999062,-0.04330629058396651,-0.04467000451634506,-0.046089337037125144
"bel",-0.0017432120370197701,-0.0029553748131849744,-0.0029132921383734356,-0.002969505856897925,-0.0031042051132468274,-0.0032614317911350277,-0.003435470981671962,-0.0036088032147163496,-0.0037721760682174477,-0.003943769668357522,-0.004111339783807733,-0.004272627772394788,-0.004433956854954513,-0.004598809459865905,-0.0047696808455288675,-0.004957111859416052,-0.005163879812564165
"bgr",-4.1493027501671165e-4,-7.229863572710826e-4,-7.225988156833729e-4,-7.284944255503412e-4,-7.424218697371643e-4,-7.586133775050463e-4,-7.786074969318157e-4,-8.044827352615691e-4,-8.326508056932802e-4,-8.597479119965001e-4,-8.868034547915293e-4,-9.097994141282761e-4,-9.320322936323677e-4,-9.56511218541678e-4,-9.828144878709644e-4,-9.943543482715533e-4,-9.96774904149511e-4
"cyp",-0.0013447252169562773,-0.0022542721324625425,-0.0021375963763059502,-0.002081625349537042,-0.0020567208654176383,-0.002070839189804996,-0.0021037241409449514,-0.0021609945695777455,-0.002223092460340581,-0.0022966993747708386,-0.0023706022819980355,-0.002448346546402025,-0.0025322855137011047,-0.002609542518727803,-0.0026862926378101726,-0.002776092019751708,-0.0028733525078150635
"deu",-0.004506169079310229,-0.007627498858353565,-0.007665642001541961,-0.007784450992076586,-0.007934129166364823,-0.008130001375927787,-0.008340602242040696,-0.008570126100693187,-0.008823597281015783,-0.009130416847269451,-0.009470516766652004,-0.0097793307549221,-0.010082290320345688,-0.010441915681413949,-0.01087064348439526,-0.011340725089159509,-0.011882002558072369
"dnk",-0.07428441143859654,-0.12552139784167693,-0.12357713930124525,-0.12516788832188652,-0.129320683671319,-0.1358314500507274,-0.14296326072923415,-0.1506342201680777,-0.15805112344995376,-0.16707260133298485,-0.17663754468911774,-0.18683191489514694,-0.19753580523400593,-0.20913293434473568,-0.22146130226889937,-0.23604117634860033,-0.2524814624356386
